date,EUR,GBP,JPY
2014-05-23,0.2251,0.1727,0.2187
2014-05-24,0.0607,0.0913,0.1359
2014-05-25,0.0,0.0,0.0
2014-05-26,-0.0327,-0.032,-0.0481
2014-05-27,-0.0625,0.034,0.0324
2014-05-28,0.1867,0.4143,-0.0706
2014-05-29,0.0983,0.2761,-0.2108
2014-05-30,-0.0871,-0.1451,0.0167
2014-05-31,-0.1278,-0.0767,0.056
2014-06-01,0.0,0.0,0.0
2014-06-02,0.1391,0.0365,0.3483
2014-06-03,0.011,-0.0052,0.3046
2014-06-04,-0.0093,0.078,0.2248
2014-06-05,0.0372,-0.1707,-0.1009
2014-06-06,-0.2854,-0.2545,-0.1239
2014-06-07,0.0461,0.0366,0.0634
2014-06-08,0.0,0.0,0.0
2014-06-09,0.1373,-0.0131,0.0395
2014-06-10,0.4056,0.1112,-0.145
2014-06-11,0.2376,0.0804,-0.2044
2014-06-12,-0.0344,-0.2766,-0.1901
2014-06-13,-0.0675,-0.8231,-0.0368
2014-06-14,0.0484,-0.0668,0.0966
2014-06-15,0.0,0.0,0.0
2014-06-16,-0.0313,-0.0613,-0.1496
2014-06-17,-0.0865,0.0633,0.1481
2014-06-18,-0.0024,0.0606,0.1371
2014-06-19,-0.3657,-0.3426,-0.2744
2014-06-20,0.0468,-0.1085,0.1123
2014-06-21,0.0216,0.1331,0.0774
2014-06-22,0.0,0.0,0.0
2014-06-23,0.0298,-0.057,-0.1314
2014-06-24,-0.0639,0.1045,0.0029
2014-06-25,-0.093,0.158,-0.0702
2014-06-26,-0.0181,-0.1558,-0.141
2014-06-27,-0.0455,-0.1387,-0.2741
2014-06-28,-0.165,-0.0586,0.0197
2014-06-29,0.0,0.0,0.0
2014-06-30,-0.0885,-0.0852,-0.1218
2014-07-01,-0.1974,-0.4389,0.1282
2014-07-02,0.1565,-0.1639,0.1472
2014-07-03,0.205,0.0216,0.3512
2014-07-04,0.2887,-0.0249,0.1039
2014-07-05,0.0107,-0.0214,0.0122
2014-07-06,0.02,-0.0014,-0.0284
2014-07-07,0.006,0.1248,-0.0789
2014-07-08,-0.0798,0.0648,-0.2813
2014-07-09,-0.1109,-0.0081,-0.0772
2014-07-10,-0.0403,-0.0463,-0.2078
2014-07-11,0.1528,0.0711,-0.1056
2014-07-12,-0.0239,0.0555,0.0202
2014-07-13,0.0,0.0,0.0
2014-07-14,-0.0504,0.0599,0.1356
2014-07-15,0.0955,-0.0712,0.1325
2014-07-16,0.4015,-0.1103,0.1053
2014-07-17,0.1412,0.0898,-0.2269
2014-07-18,0.0399,0.1837,-0.1538
2014-07-19,-0.0131,0.0021,0.0094
2014-07-20,-0.0009,-0.0014,-0.0064
2014-07-21,-0.0226,0.0492,-0.0133
2014-07-22,0.2217,0.0683,0.1667
2014-07-23,0.2402,0.0884,-0.0384
2014-07-24,0.0016,0.2351,0.1783
2014-07-25,0.1025,0.1849,0.1848
2014-07-26,0.1573,0.0346,0.0177
2014-07-27,0.0,0.0,0.0
2014-07-28,-0.0357,-0.0384,-0.0074
2014-07-29,0.0556,0.1103,0.1555
2014-07-30,0.2119,0.2032,0.3875
2014-07-31,0.0538,0.1952,0.4347
2014-08-01,-0.0788,0.2435,-0.0413
2014-08-02,-0.2254,0.195,-0.167
2014-08-03,0.0,0.0,0.0
2014-08-04,0.0748,-0.0646,-0.0297
2014-08-05,0.1782,-0.1968,0.0434
2014-08-06,0.251,0.0607,-0.2102
2014-08-07,-0.0628,0.0704,-0.2072
2014-08-08,-0.0848,0.2404,-0.2925
2014-08-09,-0.2041,0.1733,0.1255
2014-08-10,-0.0079,-0.0015,-0.0025
2014-08-11,0.1434,-0.0458,0.1024
2014-08-12,0.2162,-0.0161,0.1213
2014-08-13,-0.0152,0.1629,0.1114
2014-08-14,-0.0184,0.4473,0.1074
2014-08-15,-0.0608,-0.0345,0.0068
2014-08-16,-0.1737,-0.025,-0.126
2014-08-17,0.0,0.0,0.0
2014-08-18,0.1377,-0.1975,0.0947
2014-08-19,0.2961,0.33,0.2364
2014-08-20,0.3487,0.2858,0.5278
2014-08-21,0.2345,0.2298,0.5496
2014-08-22,-0.0263,0.0362,0.0226
2014-08-23,0.195,0.0408,0.1107
2014-08-24,0.0,0.0,0.0
2014-08-25,0.3351,0.0111,0.1279
2014-08-26,0.0383,-0.0191,-0.1057
2014-08-27,0.1102,0.0436,-0.0005
2014-08-28,-0.1063,-0.1121,-0.1964
2014-08-29,0.1656,-0.0141,0.1045
2014-08-30,0.2821,-0.067,0.2044
2014-08-31,0.0091,-0.0005,-0.0019
2014-09-01,0.01,-0.0601,0.1277
2014-09-02,0.0543,0.3733,0.5936
2014-09-03,-0.1116,0.4944,0.1763
2014-09-04,0.4612,0.2372,-0.0371
2014-09-05,1.0098,0.6779,0.2041
2014-09-06,-0.0297,-0.0685,-0.108
2014-09-07,0.0,0.0,0.0
2014-09-08,0.0874,0.9876,0.2381
2014-09-09,0.3335,0.4286,0.8263
2014-09-10,-0.2389,-0.2347,0.3074
2014-09-11,0.0317,-0.5355,0.3425
2014-09-12,-0.0697,-0.1516,0.3059
2014-09-13,-0.2408,-0.1281,0.1142
2014-09-14,0.0,0.0,0.0
2014-09-15,0.1424,0.1437,-0.1058
2014-09-16,-0.0232,0.1073,-0.1008
2014-09-17,-0.0078,-0.4135,0.2461
2014-09-18,0.5196,-0.1472,1.1678
2014-09-19,0.0182,-0.4909,0.2831
2014-09-20,0.389,0.6736,0.0688
2014-09-21,0.0,0.0,0.0
2014-09-22,-0.1238,-0.3171,-0.1019
2014-09-23,-0.1249,-0.2205,-0.198
2014-09-24,0.2615,-0.0223,0.0331
2014-09-25,0.6057,0.3887,0.2856
2014-09-26,0.1758,0.1317,-0.0229
2014-09-27,0.3344,0.2672,0.2341
2014-09-28,0.0,0.0,0.0
2014-09-29,-0.0036,0.0671,0.1381
2014-09-30,0.2704,0.0635,0.0827
2014-10-01,0.3041,0.1942,0.094
2014-10-02,-0.2494,0.1538,-0.8887
2014-10-03,0.3431,0.6529,0.4082
2014-10-04,0.6979,0.633,0.5981
2014-10-05,0.0,0.0,0.0
2014-10-06,-0.3,-0.1775,-0.339
2014-10-07,-0.6472,-0.504,-0.7441
2014-10-08,-0.258,-0.046,-0.3062
2014-10-09,-0.5054,-0.5236,-0.3072
2014-10-10,0.5132,0.5377,-0.0718
2014-10-11,0.2712,0.0241,-0.1736
2014-10-12,0.0,0.0,0.0
2014-10-13,-0.352,-0.0737,-0.3336
2014-10-14,-0.1136,0.5804,-0.2183
2014-10-15,-0.0426,0.4542,-0.2417
2014-10-16,-0.8272,-0.5576,-0.7373
2014-10-17,0.0548,-0.4637,0.4353
2014-10-18,0.268,-0.0341,0.3881
2014-10-19,0.0,0.0,0.0
2014-10-20,-0.0842,-0.1938,0.1468
2014-10-21,-0.0434,-0.1849,-0.3041
2014-10-22,0.6412,0.4458,0.3003
2014-10-23,0.3598,0.2884,0.5246
2014-10-24,-0.085,-0.1085,0.4377
2014-10-25,-0.0942,-0.2311,0.0708
2014-10-26,0.0,0.0,0.0
2014-10-27,-0.1872,-0.1217,-0.2277
2014-10-28,-0.1764,-0.1409,0.0347
2014-10-29,-0.0869,0.0834,0.2332
2014-10-30,0.9362,0.7625,0.7834
2014-10-31,0.3416,0.039,1.7368
2014-11-01,0.3323,-0.0437,1.2298
2014-11-02,0.0,0.0,0.0
2014-11-03,0.261,0.1028,0.7604
2014-11-04,-0.2155,-0.0838,0.3272
2014-11-05,0.023,0.1496,0.5891
2014-11-06,0.3511,0.2058,0.4206
2014-11-07,0.5944,0.6355,0.3142
2014-11-08,-0.4592,-0.2339,-0.4193
2014-11-09,0.0011,0.0006,0.0004
2014-11-10,-0.0718,-0.0786,-0.19
2014-11-11,0.2563,0.1435,0.8727
2014-11-12,-0.2455,-0.0693,0.0689
2014-11-13,0.0537,0.7532,0.148
2014-11-14,-0.0866,0.5236,0.5021
2014-11-15,-0.4635,0.0276,0.0538
2014-11-16,0.0001,0.0009,0.0004
2014-11-17,0.1493,0.0013,-0.0641
2014-11-18,0.082,0.119,0.4032
2014-11-19,-0.3111,0.0288,0.6348
2014-11-20,-0.0454,-0.2362,0.6917
2014-11-21,0.4771,0.0342,-0.3262
2014-11-22,0.7193,0.1305,0.0148
2014-11-23,-0.0005,-0.0002,0.0038
2014-11-24,-0.1049,-0.0927,0.1793
2014-11-25,-0.2929,-0.1333,-0.0292
2014-11-26,-0.3298,-0.303,-0.2362
2014-11-27,-0.074,-0.1887,-0.1627
2014-11-28,0.2869,0.4867,0.6016
2014-11-29,0.0354,0.2785,0.2845
2014-11-30,-0.0015,-0.0014,-0.0021
2014-12-01,-0.0807,-0.1684,-0.0498
2014-12-02,0.1855,-0.131,0.1862
2014-12-03,0.7125,0.2182,0.5487
2014-12-04,0.1142,-0.1348,0.3552
2014-12-05,-0.1113,0.2559,0.5325
2014-12-06,0.5061,0.3847,0.8055
2014-12-07,0.0,-0.0009,0.0021
2014-12-08,0.0012,-0.0926,-0.2328
2014-12-09,-0.5066,-0.3885,-1.0176
2014-12-10,-0.3653,-0.1702,-0.753
2014-12-11,-0.3105,-0.1281,-0.4824
2014-12-12,0.0592,-0.0965,0.1661
2014-12-13,-0.2835,0.0294,0.0952
2014-12-14,-0.0015,0.0006,0.0042
2014-12-15,0.1341,0.1646,-0.3305
2014-12-16,-0.289,-0.0089,-1.0693
2014-12-17,0.1364,-0.087,-0.0111
2014-12-18,1.2056,0.5691,1.349
2014-12-19,0.3513,-0.2267,0.432
2014-12-20,0.3503,0.1361,0.2216
2014-12-21,0.0007,0.0003,0.0008
2014-12-22,-0.1508,0.0241,0.1555
2014-12-23,0.2719,0.4369,0.4971
2014-12-24,0.2102,0.1472,0.152
2014-12-25,-0.0524,-0.1682,-0.0154
2014-12-26,-0.0229,0.0157,-0.1204
2014-12-27,0.128,0.0075,0.054
2014-12-28,-0.001,-0.0006,-0.0004
2014-12-29,-0.0266,0.0241,0.081
2014-12-30,0.2359,0.1279,-0.4488
2014-12-31,0.1081,-0.2632,-0.2973
2015-01-01,0.3412,-0.0215,0.2531
2015-01-02,0.4384,0.6339,0.3518
2015-01-03,0.3834,0.9796,0.1557
2015-01-04,0.0005,0.0018,0.0004
2015-01-05,0.5117,0.3724,-0.2959
2015-01-06,0.0997,0.3389,-0.9421
2015-01-07,0.6168,0.6364,0.0466
2015-01-08,0.4078,0.2397,0.4701
2015-01-09,-0.0242,-0.2163,-0.3093
2015-01-10,-0.2629,-0.2563,-0.603
2015-01-11,-0.0008,0.0017,0.0004
2015-01-12,0.0333,-0.0023,-0.0245
2015-01-13,0.2309,-0.0009,-0.2091
2015-01-14,0.2494,-0.1957,-0.9332
2015-01-15,0.5408,-0.1788,0.0098
2015-01-16,1.0113,0.2589,-0.416
2015-01-17,0.2711,0.2007,0.7938
2015-01-18,-0.0012,0.002,0.0009
2015-01-19,-0.1694,0.0141,-0.2243
2015-01-20,0.0527,0.1196,0.8075
2015-01-21,0.0514,-0.0729,-0.2984
2015-01-22,0.2199,0.0784,0.0051
2015-01-23,2.248,0.8135,0.2075
2015-01-24,0.7698,0.0774,-0.3491
2015-01-25,0.0022,0.0007,0.0004
2015-01-26,-0.1185,-0.2473,0.2044
2015-01-27,-0.6486,-0.6488,0.0237
2015-01-28,-0.4886,-0.3643,-0.1687
2015-01-29,0.4443,0.403,0.0403
2015-01-30,-0.207,0.3709,-0.0925
2015-01-31,0.3155,-0.016,-0.235
2015-02-01,0.0014,0.0006,0.0034
2015-02-02,-0.3238,0.0764,-0.034
2015-02-03,-0.5017,-0.086,-0.0949
2015-02-04,-0.6235,-0.7827,0.1592
2015-02-05,0.5128,-0.3549,-0.2035
2015-02-06,-0.2674,-0.4186,0.463
2015-02-07,0.9221,0.3936,1.0561
2015-02-08,0.0014,-0.0003,0.0055
2015-02-09,-0.0781,0.0421,-0.3254
2015-02-10,0.0618,0.0107,0.122
2015-02-11,0.0636,-0.1564,0.7525
2015-02-12,-0.2821,-0.2232,-0.0497
2015-02-13,-0.5807,-0.6667,-0.7402
2015-02-14,0.1585,-0.0123,-0.0412
2015-02-15,0.0005,0.0006,0.0004
2015-02-16,-0.0602,0.0006,-0.2107
2015-02-17,0.1865,0.2218,0.1479
2015-02-18,-0.0948,-0.1861,0.3636
2015-02-19,-0.0869,-0.3108,-0.295
2015-02-20,0.3881,0.251,0.0151
2015-02-21,-0.2199,0.014,0.1594
2015-02-22,0.0,-0.0011,-0.0021
2015-02-23,0.2438,-0.0059,0.0084
2015-02-24,0.1887,-0.3027,0.1033
2015-02-25,-0.202,-0.2764,-0.2622
2015-02-26,0.3335,-0.0465,0.1572
2015-02-27,0.9368,0.4453,0.315
2015-02-28,0.112,-0.0651,0.1774
2015-03-01,-0.0013,0.0003,-0.0004
2015-03-02,0.0491,0.2701,0.2259
2015-03-03,0.047,0.1578,-0.0755
2015-03-04,0.4443,0.2732,-0.1023
2015-03-05,0.7725,0.5459,0.2471
2015-03-06,0.7982,0.4471,0.2959
2015-03-07,1.0932,0.9189,0.4213
2015-03-08,0.0009,0.0018,0.0033
2015-03-09,-0.1032,-0.3223,0.1104
2015-03-10,0.7416,0.0186,0.4022
2015-03-11,1.3342,0.3576,-0.0791
2015-03-12,0.4846,0.6392,-0.0305
2015-03-13,0.0715,0.7588,0.0602
2015-03-14,0.729,0.5239,-0.0029
2015-03-15,0.0,0.0,0.0
2015-03-16,-0.4174,-0.2675,-0.0569
2015-03-17,-0.4587,-0.0389,0.0247
2015-03-18,-0.4306,0.2914,-0.1947
2015-03-19,-0.8908,-0.7356,-0.4626
2015-03-20,0.0545,0.2799,0.092
2015-03-21,-0.912,-0.9448,-0.4918
2015-03-22,0.0,0.0,0.0
2015-03-23,-0.3654,0.1817,-0.1538
2015-03-24,-0.7146,0.0794,-0.195
2015-03-25,-0.0827,0.2699,-0.0443
2015-03-26,-0.1264,-0.0707,-0.4441
2015-03-27,0.8084,0.1398,0.1267
2015-03-28,-0.1558,-0.0846,-0.078
2015-03-29,0.0,0.0,0.0
2015-03-30,0.3661,0.2867,0.4264
2015-03-31,0.7224,0.2088,0.3463
2015-04-01,0.103,-0.1323,-0.1909
2015-04-02,-0.5499,-0.034,-0.1353
2015-04-03,-0.8733,-0.2072,-0.1937
2015-04-04,-0.5284,-0.3946,-0.3657
2015-04-05,0.0,0.0,0.0
2015-04-06,-0.1208,-0.0695,0.0706
2015-04-07,0.8973,0.3401,0.6892
2015-04-08,0.5179,-0.0051,0.0817
2015-04-09,0.8981,0.4745,0.2293
2015-04-10,0.9847,0.9182,0.0927
2015-04-11,0.2709,0.2812,-0.155
2015-04-12,0.0,0.0,0.0
2015-04-13,0.1959,-0.0054,0.1164
2015-04-14,-0.1738,-0.4752,-0.5345
2015-04-15,-0.3044,-0.479,-0.2422
2015-04-16,-0.729,-0.7103,-0.2239
2015-04-17,-0.6909,-0.5584,-0.1705
2015-04-18,-0.2117,-0.0129,-0.0151
2015-04-19,0.0,0.0,0.0
2015-04-20,0.3556,0.1803,0.0685
2015-04-21,0.4405,0.2327,0.4013
2015-04-22,-0.1811,-0.5751,0.1673
2015-04-23,-0.0708,-0.2625,0.1419
2015-04-24,-0.8435,-0.5417,-0.4348
2015-04-25,-0.3298,-0.5211,-0.3047
2015-04-26,0.0,0.0,0.0
2015-04-27,0.0879,0.0493,0.0949
2015-04-28,-0.4725,-0.5732,-0.0634
2015-04-29,-1.0243,-0.7451,-0.0403
2015-04-30,-1.1584,-0.1274,0.1399
2015-05-01,-0.5782,0.8298,0.6043
2015-05-02,0.2226,0.8858,0.3049
2015-05-03,0.0,0.0,0.0
2015-05-04,0.2629,0.0226,-0.0545
2015-05-05,0.1881,-0.0421,-0.0304
2015-05-06,-0.9806,-0.4599,-0.3248
2015-05-07,-0.5537,-0.1215,-0.1982
2015-05-08,0.8273,-1.3691,0.32
2015-05-09,0.2019,-0.0142,-0.0588
2015-05-10,0.0,0.0,0.0
2015-05-11,0.3688,-0.2632,0.108
2015-05-12,-0.3751,-0.9221,0.0954
2015-05-13,-0.6081,-0.4332,-0.3693
2015-05-14,-0.9782,-0.4321,-0.3564
2015-05-15,-0.1545,0.0339,0.2284
2015-05-16,-0.4122,0.1974,-0.0791
2015-05-17,0.0,0.0,0.0
2015-05-18,0.4872,0.2089,0.2924
2015-05-19,1.4847,0.7545,0.4277
2015-05-20,0.9498,0.3345,0.629
2015-05-21,-0.0431,-0.5646,0.1066
2015-05-22,0.188,0.0506,0.0
2015-05-23,0.8127,0.7333,0.3598
2015-05-24,0.0,0.0,0.0
2015-05-25,0.2686,0.083,0.028
2015-05-26,0.5922,0.3629,0.698
2015-05-27,0.2889,0.2981,0.7734
2015-05-28,-0.2806,0.3093,0.467
2015-05-29,-0.4683,0.1802,-0.0525
2015-05-30,-0.2049,0.0385,0.2121
2015-05-31,0.0,0.0,0.0
2015-06-01,0.4852,0.3115,0.1195
2015-06-02,-0.741,-0.0573,0.1764
2015-06-03,-1.4649,-0.4765,-0.2626
2015-06-04,-0.8552,-0.191,0.1127
2015-06-05,0.8191,0.2808,0.4774
2015-06-06,0.6457,0.2959,0.5401
2015-06-07,0.0,0.0,0.0
2015-06-08,-0.4296,-0.0634,-0.281
2015-06-09,-1.0751,-0.3934,-0.6991
2015-06-10,-0.1811,-0.7439,-0.8713
2015-06-11,0.2556,-0.2421,0.0341
2015-06-12,0.3044,-0.207,0.1511
2015-06-13,-0.2613,-0.2499,-0.0944
2015-06-14,0.0,0.0,0.0
2015-06-15,0.3102,0.0905,0.03
2015-06-16,-0.2325,-0.42,0.0194
2015-06-17,-0.0462,-0.5439,0.1877
2015-06-18,-0.963,-1.073,-0.5557
2015-06-19,0.2509,-0.0402,-0.0752
2015-06-20,-0.0327,-0.0276,-0.1734
2015-06-21,0.0,0.0,0.0
2015-06-22,-0.1267,0.1377,0.2686
2015-06-23,1.0785,0.5302,0.5378
2015-06-24,0.4662,0.2267,0.2003
2015-06-25,-0.1098,0.1384,-0.2144
2015-06-26,0.1504,-0.1573,-0.0635
2015-06-27,0.1079,-0.0466,0.1936
2015-06-28,0.0,0.0,0.0
2015-06-29,0.6982,0.1776,-0.9019
2015-06-30,-0.7739,-0.0538,-0.297
2015-07-01,0.6644,0.402,0.3434
2015-07-02,0.3183,0.3662,0.4003
2015-07-03,-0.2191,0.0009,-0.2839
2015-07-04,-0.1549,0.2354,-0.1327
2015-07-05,0.0,0.0,0.0
2015-07-06,0.6378,-0.0134,-0.1973
2015-07-07,0.3973,0.3502,0.0086
2015-07-08,-0.2587,0.7463,-0.7803
2015-07-09,-0.2273,0.1521,-0.311
2015-07-10,-0.63,-0.4614,0.8294
2015-07-11,-0.2907,-0.4359,0.4726
2015-07-12,0.0,0.0,0.0
2015-07-13,0.6618,0.0028,0.2038
2015-07-14,0.6506,-0.1149,0.2889
2015-07-15,0.185,-0.6287,0.1474
2015-07-16,0.7214,0.1059,0.2965
2015-07-17,0.3296,-0.023,0.0968
2015-07-18,0.4124,0.106,-0.0077
2015-07-19,0.0,0.0,0.0
2015-07-20,-0.0761,0.1269,0.1156
2015-07-21,-0.275,0.1436,0.0137
2015-07-22,-0.5218,-0.2106,-0.2999
2015-07-23,-0.3764,0.0549,0.0597
2015-07-24,-0.027,0.5259,-0.0323
2015-07-25,-0.1242,-0.0502,-0.067
2015-07-26,0.0,0.0,0.0
2015-07-27,-0.6006,-0.1514,-0.322
2015-07-28,-0.1343,-0.2925,0.0887
2015-07-29,0.1478,-0.2602,0.1084
2015-07-30,0.8543,0.1079,0.4438
2015-07-31,-0.1998,-0.0109,-0.1341
2015-08-01,-0.0898,-0.0963,-0.14
2015-08-02,0.0,0.0,0.0
2015-08-03,0.1495,0.0696,0.1404
2015-08-04,0.1806,0.1048,0.0016
2015-08-05,0.6571,0.0748,0.3854
2015-08-06,-0.2975,0.0639,0.2134
2015-08-07,-0.1909,0.4647,-0.1347
2015-08-08,-0.3284,0.0473,-0.3171
2015-08-09,0.0,0.0,0.0
2015-08-10,-0.0665,-0.1262,0.226
2015-08-11,-0.4374,-0.4309,0.2739
2015-08-12,-0.848,-0.0826,-0.2025
2015-08-13,-0.1742,-0.1364,-0.1466
2015-08-14,-0.0675,-0.06,-0.0655
2015-08-15,0.2944,-0.1273,0.0076
2015-08-16,0.0,0.0,0.0
2015-08-17,0.1617,0.0735,0.0539
2015-08-18,0.3102,0.008,-0.0137
2015-08-19,0.0221,-0.2396,-0.1158
2015-08-20,-0.9296,-0.0335,-0.3435
2015-08-21,-1.1729,-0.1299,-0.8301
2015-08-22,-0.8587,-0.0072,-0.6196
2015-08-23,0.0,0.0,0.0
2015-08-24,-0.9357,-0.1146,-1.501
2015-08-25,-0.1756,-0.2442,-0.6024
2015-08-26,0.5608,0.8413,-0.0921
2015-08-27,1.3701,1.0429,0.8379
2015-08-28,0.4664,0.3589,0.5624
2015-08-29,0.5101,0.0659,0.5482
2015-08-30,0.0,0.0,0.0
2015-08-31,-0.3067,-0.0588,-0.4149
2015-09-01,-0.4166,0.3161,-0.7531
2015-09-02,0.0119,0.337,-0.2301
2015-09-03,0.6793,0.1448,0.2072
2015-09-04,0.4936,0.3564,-0.7845
2015-09-05,-0.1439,0.3382,-0.2777
2015-09-06,0.0,0.0,0.0
2015-09-07,-0.0674,-0.3972,0.2358
2015-09-08,-0.214,-0.7374,0.2963
2015-09-09,0.0385,-0.2154,0.7369
2015-09-10,-0.4379,-0.1028,0.0908
2015-09-11,-0.6225,-0.2698,0.0203
2015-09-12,-0.3782,0.0414,-0.0771
2015-09-13,0.0,0.0,0.0
2015-09-14,0.0798,-0.0244,-0.2337
2015-09-15,0.2493,0.2044,-0.1751
2015-09-16,0.2277,-0.0462,0.2856
2015-09-17,-0.4027,-0.7436,0.2061
2015-09-18,-0.6774,-0.4054,-0.7836
2015-09-19,0.8564,0.3645,0.2073
2015-09-20,0.0,0.0,0.0
2015-09-21,0.3085,0.038,0.1769
2015-09-22,0.8738,0.458,-0.01
2015-09-23,0.199,0.959,-0.0574
2015-09-24,-0.616,0.3513,-0.1804
2015-09-25,0.3691,0.2941,0.5452
2015-09-26,-0.2239,0.186,0.0369
2015-09-27,0.0,0.0,0.0
2015-09-28,0.0106,-0.1014,-0.3605
2015-09-29,-0.4206,0.1905,-0.3401
2015-09-30,0.2445,0.0728,0.166
2015-10-01,0.4293,0.1145,-0.0125
2015-10-02,-0.317,-0.1791,-0.0688
2015-10-03,-0.0726,-0.0939,0.063
2015-10-04,0.0,0.0,0.0
2015-10-05,-0.0866,-0.0591,0.1978
2015-10-06,0.0429,0.0568,0.1501
2015-10-07,-0.336,-0.6496,-0.2446
2015-10-08,-0.1079,-0.2682,-0.1438
2015-10-09,-0.4981,-0.1808,0.1987
2015-10-10,-0.3116,0.1828,0.0811
2015-10-11,0.0,0.0,0.0
2015-10-12,-0.11,-0.153,-0.0974
2015-10-13,-0.0193,0.3776,-0.2351
2015-10-14,-0.3721,-0.4269,-0.3214
2015-10-15,-0.1977,-0.8207,-0.6409
2015-10-16,0.5988,0.1095,0.4146
2015-10-17,0.1862,0.1315,0.2355
2015-10-18,0.0,0.0,0.0
2015-10-19,0.0406,-0.1247,-0.0448
2015-10-20,-0.0075,-0.0804,0.2071
2015-10-21,-0.064,0.1839,0.2404
2015-10-22,0.7672,0.1057,0.1008
2015-10-23,1.6319,0.315,0.6608
2015-10-24,0.5936,0.4039,0.5097
2015-10-25,0.0,0.0,0.0
2015-10-26,-0.1501,-0.1459,-0.3237
2015-10-27,-0.1621,0.0227,-0.4329
2015-10-28,0.1535,0.2196,-0.0506
2015-10-29,0.8198,0.1645,0.3554
2015-10-30,-0.5195,-0.5342,-0.1308
2015-10-31,-0.0396,-0.4644,-0.1235
2015-11-01,0.0,0.0,0.0
2015-11-02,-0.1774,-0.0713,-0.0502
2015-11-03,0.3252,0.1711,0.256
2015-11-04,0.6394,0.0367,0.342
2015-11-05,0.464,0.5082,0.3067
2015-11-06,0.3156,1.2042,0.4593
2015-11-07,0.8935,0.0,0.7646
2015-11-08,-0.0147,0.6395,-0.0158
2015-11-09,-0.1576,-0.2172,0.1546
2015-11-10,0.2466,-0.1969,-0.0913
2015-11-11,-0.0763,-0.3775,-0.1629
2015-11-12,-0.1365,-0.2745,-0.098
2015-11-13,-0.1639,-0.0529,-0.1564
2015-11-14,-0.0042,-0.1208,-0.0575
2015-11-15,-0.0069,-0.0017,-0.0008
2015-11-16,0.4787,0.1895,0.1418
2015-11-17,0.5453,0.0687,0.4327
2015-11-18,0.1108,-0.0956,0.0632
2015-11-19,-0.4629,-0.3986,-0.1821
2015-11-20,0.0505,0.0904,-0.2561
2015-11-21,0.4654,0.4529,-0.0537
2015-11-22,-0.0004,0.0003,-0.0029
2015-11-23,0.1898,0.2234,0.2009
2015-11-24,-0.1561,0.3136,-0.3268
2015-11-25,0.0846,0.0867,-0.0689
2015-11-26,0.1619,-0.0882,0.0424
2015-11-27,0.1358,0.2617,0.0236
2015-11-28,0.0783,0.2249,0.1165
2015-11-29,0.0005,0.0003,-0.0016
2015-11-30,0.1332,0.026,0.1347
2015-12-01,-0.1577,-0.3129,0.0423
2015-12-02,-0.1132,0.3398,0.1186
2015-12-03,-0.7397,0.2952,0.0556
2015-12-04,-2.0199,-0.9069,-0.3142
2015-12-05,0.2135,0.0707,0.2407
2015-12-06,-0.0033,-0.0009,-0.0008
2015-12-07,0.3096,0.1686,0.1493
2015-12-08,-0.1317,0.4105,-0.1741
2015-12-09,-0.6881,-0.3184,-0.5278
2015-12-10,-0.3824,-0.6686,-0.7205
2015-12-11,0.1797,0.0185,0.0053
2015-12-12,-0.3012,-0.3915,-0.4658
2015-12-13,-0.0013,-0.0003,0.0045
2015-12-14,0.0923,0.3912,-0.0496
2015-12-15,-0.0446,0.2345,0.1784
2015-12-16,0.4772,0.6837,0.556
2015-12-17,0.7729,0.6163,0.5529
2015-12-18,0.1148,0.1704,-0.5418
2015-12-19,-0.2544,0.0984,-0.5646
2015-12-20,0.0005,0.0051,-0.0033
2015-12-21,-0.1444,-0.0443,0.0726
2015-12-22,-0.4841,0.2428,-0.1345
2015-12-23,0.0823,0.0966,-0.1029
2015-12-24,-0.1349,-0.3076,-0.3598
2015-12-25,-0.2174,-0.1515,-0.2043
2015-12-26,0.0,0.0,0.0
2015-12-27,0.0,0.0,0.0
2015-12-28,-0.0874,0.0767,0.1001
2015-12-29,0.1245,0.3417,-0.0158
2015-12-30,0.3061,0.2318,0.0967
2015-12-31,0.1759,0.1447,-0.1067
2016-01-01,0.3425,0.4377,-0.138
2016-01-02,0.0,0.0,0.0
2016-01-03,0.0,0.0,0.0
2016-01-04,0.0304,0.0342,-0.6024
2016-01-05,0.7347,0.2743,-0.2225
2016-01-06,0.3338,0.3044,-0.4721
2016-01-07,-0.7662,0.305,-0.5828
2016-01-08,-0.5046,0.0801,0.0653
2016-01-09,-0.3469,0.5107,-0.6762
2016-01-10,-0.0014,0.0025,-0.0098
2016-01-11,0.2116,-0.1821,0.1492
2016-01-12,0.3983,0.416,0.2114
2016-01-13,0.2056,0.2748,0.3572
2016-01-14,-0.4213,0.2686,-0.2692
2016-01-15,-0.1804,0.3021,-0.2414
2016-01-16,-0.1113,0.7268,-0.3987
2016-01-17,-0.0009,0.0004,-0.0004
2016-01-18,0.1622,-0.1147,0.1938
2016-01-19,0.0703,0.2395,0.358
2016-01-20,-0.3044,0.532,-0.6848
2016-01-21,0.4289,-0.0646,0.2393
2016-01-22,0.4086,-0.6224,0.8547
2016-01-23,0.3126,-0.0108,0.5344
2016-01-24,-0.0004,0.001,-0.0008
2016-01-25,-0.1833,-0.0327,-0.1774
2016-01-26,-0.2552,0.0793,-0.2529
2016-01-27,-0.2339,-0.3941,0.1335
