date_serial,ABT,BP,CL,EK,FDX,KO,WMT,PEP,PG,WYE
2450548,-2.666824708,0.461173088,1.856872003,-0.323102058,-2.600507176,1.538760909,-0.453199312,1.9424073,2.537133974,-1.454510304
2450549,1.781625604,-0.18517838,0,-2.291425952,-0.714081969,-1.099199761,0,0.760459939,0,-0.623790272
2450550,-3.886286738,-0.469922172,-1.619300485,-0.664454272,-2.470713913,-4.989697114,-1.366436219,-2.692410816,-1.704054185,-2.381886854
2450553,0.675000282,0.47168133,1.371877679,-2.538618639,0.493828164,2.511963167,0.904983552,2.294674327,2.969591246,1.089693391
2450554,0.888894742,-0.273436227,1.44175505,2.010252631,1.694303141,2.620237239,1.76995771,0.396160811,1.13051499,1.673679236
2450555,3.050345429,0.284772375,2.729098982,3.583678815,1.88258572,1.284814248,-1.312773865,1.162448085,2.245083888,4.859255524
2450556,0,0.563381772,-1.893605759,0,-1.631847146,-0.426439879,-0.465366868,1.515180502,-1.931836579,-3.180929764
2450557,-0.858374369,0.097330895,2.240250206,1.120174646,1.405175346,1.91320489,0.893022545,-0.391743758,1.227009259,-1.217053562
2450560,1.284814248,0.282129521,0.464352194,0,-3.549770066,-1.691229216,-0.896866998,-0.396160811,-0.203045755,0
2450561,2.300109795,2.263047089,1.265961091,0.630916919,5.826890812,4.76595818,0,2.661984164,4.272525317,3.404788243
2450562,-0.831536473,-0.716848948,-0.81204172,2.017251818,-2.095191132,-2.669445333,0.465366868,-0.749067173,-1.581060603,0
2450563,-0.838509022,-0.53811789,-2.326804328,-1.240402905,-0.225098576,-0.415801015,-1.336483682,0.749067173,-2.107712165,0.387627433
2450564,-0.626430559,-0.54149802,0.593011994,-0.626961301,-2.386748141,-1.460615239,-1.826868491,-3.440142672,-0.81967672,-1.151763705
2450567,0.849189886,-0.087310832,1.397411069,1.560094044,-0.481928644,3.326433421,2.739897419,-2.371652662,3.055351924,1.744864333
2450568,0.628724771,0.81550627,0.780890833,1.977379888,0.477327875,1.820722172,-1.324522675,1.111447534,0.785858661,0.949325764
2450569,1.436497912,-0.268476017,-0.446969736,-0.156278207,2.817087697,1.584066071,1.324522675,3.679247106,-1.382055562,0.942113031
2450570,0,0,-0.911446291,-0.14491006,-0.243286356,-1.59671283,0.888894742,1.0954275,0.494773972,-1.523955126
2450571,1.219428166,-0.095018828,-0.113207559,-1.217745199,1.168085961,2.563837218,0.423879123,2.135312447,1.98026273,2.077878656
2450574,1.786616353,1.536930355,0.911446291,1.519878488,0,3.077165867,0,3.106184276,2.138079502,5.305547545
2450575,0.396040122,0,0.111679863,0.600602406,-0.925932541,0.754720564,0.423879123,-0.32930875,2.581233187,1.931405636
