county,state,bank_share_06,nb_share_07,nb_share_16,d_nb_share_07_16,d_nb_share_07_10,d_nb_share_10_16,nb_growth_07_16,nb_growth_07_10,nb_growth_10_16,total_growth_07_16,total_growth_07_10,total_growth_10_16,bank_growth_07_16,unemp_rate_2002_2006,lfp_rate_2002_2006,est_2002_2006,wage_2002_2006,log_pop,unemp_rate2005,lfp_rate2005,wage2005
51049,51,0.44,0.4,0.8333333,0.4333333,-0.2,0.6333333,0.91629076,-0.6931472,1.609438,0.18232156,0.0,0.18232156,-1.0986123,-0.20000005,0.0053794086,-0.02027027,0.23226076,9.155356,3.9,0.4703645,21.341595
51051,51,0.6451613,0.45454547,0.6969697,0.24242422,0.3220779,-0.07965368,-0.08338161,0.86020124,-1.5040774,-0.51082563,0.6632942,-1.7917595,-1.0986123,-2.8000002,0.0031817257,-0.026415095,0.19298762,9.687258,6.5,0.35503694,31.123182
51053,51,0.14814815,0.7058824,0.84210527,0.1362229,-0.01357466,0.14979756,0.6931472,-0.98082924,1.6739764,0.51669073,-0.9614112,1.478102,-0.105360515,-0.79999995,-0.0019713044,0.04310345,0.30306777,10.171566,4.1,0.48162454,32.61242
51057,51,0.25316456,0.69736844,0.7195122,0.022143781,-0.09736842,0.1195122,0.10724553,-0.38677296,0.4940185,0.07598591,-0.23638877,0.31237468,0.0,-0.4000001,-0.015965402,0.08832808,0.06442668,9.253879,4.7,0.5158449,22.69159
51059,51,0.4966608,0.52185255,0.49580958,-0.026042968,-0.06793842,0.04189545,-0.07863744,-0.10675037,0.028112924,-0.027444275,0.032726694,-0.060170967,0.025590623,-1.2,0.013118982,0.101050526,0.16722749,13.834813,2.6,0.55732477,58.01357
51061,51,0.38697317,0.5523466,0.6253687,0.07302213,0.061150372,0.011871755,0.32614836,-0.42526773,0.7514161,0.2019826,-0.5302673,0.7322499,0.023905521,-0.5999999,0.029369175,0.14116251,0.13062698,11.045894,2.7,0.5649268,34.79716
51063,51,0.35714287,0.3970588,0.64,0.24294117,0.040441185,0.20249999,0.5753642,-0.6567795,1.2321436,0.09798041,-0.7537718,0.8517522,-0.4177352,-1.1000001,-0.0032947063,0.09126984,0.035295848,9.5879545,3.7,0.4862901,21.622774
51065,51,0.4516129,0.5641026,0.5714286,0.007326007,0.05658704,-0.049261034,0.86020124,-0.20067069,1.060872,0.84729785,-0.2962658,1.1435636,0.8303483,-0.79999995,0.030789852,0.17663817,0.12172836,10.098972,3.1,0.52607125,27.718176
51067,51,0.33333334,0.6402439,0.73015875,0.08991486,0.022677481,0.06723738,0.27329335,-0.5764229,0.84971625,0.14188059,-0.6112301,0.75311065,-0.14571181,-1.9999998,-0.028229684,0.10338164,0.12249583,10.858538,3.7,0.48747498,26.635927
51069,51,0.50857145,0.5070422,0.5951417,0.08809948,0.06313318,0.0249663,0.71376646,-0.10227885,0.81604534,0.5535613,-0.2196286,0.7731899,0.35667494,-0.79999995,0.01376462,0.15570357,0.26794574,11.155121,2.8,0.5475179,32.307453
51071,51,0.5641026,0.35185185,0.54,0.18814817,0.18386242,0.004285753,0.35139787,-0.23638877,0.5877867,-0.07696104,-0.6567795,0.5798185,-0.41985384,-2.3,0.017059088,0.009259259,0.033666424,9.73879,5.2,0.49236575,30.545229
51073,51,0.27868852,0.58,0.74666667,0.16666669,0.035384655,0.13128203,0.65805584,-0.59470713,1.2527629,0.4054651,-0.6539265,1.0593916,-0.100083455,-0.5,0.032204747,0.12645012,0.15305261,10.49158,3.1,0.54977643,22.362192
51075,51,0.3625,0.83076924,0.71014494,-0.120624304,-0.04951924,-0.07110506,-0.09716375,-0.7701082,0.6729445,0.059719235,-0.70865136,0.7683706,0.597837,-0.9000001,0.006290555,0.08943089,0.12664278,9.870396,3.0,0.5345496,38.32041
51077,51,0.516129,0.5588235,0.5135135,-0.04531002,0.2647059,-0.31001592,0.6931472,-0.30538166,0.99852884,0.7777046,-0.6931472,1.4708518,0.87546873,-2.5,-0.04210022,-0.062176164,-0.0988271,9.689861,4.7,0.45818114,22.14161
51079,51,0.13636364,0.5483871,0.6904762,0.14208907,0.18845499,-0.046365917,0.5340825,-0.19415602,0.7282385,0.30368242,-0.48954824,0.79323065,-0.074107975,-1.2,0.031089723,0.20577617,-0.095650636,9.750045,2.9,0.5629845,25.138021
51083,51,0.39285713,0.6818182,0.6456693,-0.036148906,-0.100000024,0.06385112,0.31237468,-0.62860864,0.94098336,0.3668503,-0.47000363,0.8368539,0.47445798,-4.4,-0.020660818,0.005148005,0.15251383,10.500674,6.2,0.43456247,27.264378
51085,51,0.3492823,0.6400911,0.6666667,0.026575565,-0.0022705793,0.028846145,0.25328955,-0.34504986,0.5983394,0.2126099,-0.34149623,0.5541061,0.135902,-0.79999995,0.010242283,0.10980392,0.19832104,11.47679,3.0,0.55479985,32.209713
51087,51,0.4726688,0.51955307,0.5857934,0.06624031,0.03079176,0.03544855,0.3115876,-0.153076,0.4646636,0.19158946,-0.21065207,0.40224153,0.04323768,-0.79999995,-0.0004849434,0.111456424,0.26227534,12.565288,3.4,0.5463394,43.552944
51089,51,0.30985916,0.5471698,0.5692308,0.02206099,0.081401646,-0.059340656,0.24362208,-0.27625337,0.51987547,0.20409536,-0.41494384,0.61903924,0.15415068,-5.3,-0.04292339,-0.0022075055,0.17274879,10.926855,6.7,0.45770964,24.598114
51091,51,0.9230769,0.42857143,0.31578946,-0.11278197,-0.016806722,-0.09597525,0.0,0.15415068,-0.15415068,0.30538166,0.19415602,0.111225635,0.48550782,-0.70000005,-0.0021302104,-0.104166664,0.00800681,7.8091354,3.5,0.4807146,18.16
51093,51,0.29411766,0.72,0.6333333,-0.0866667,-0.015082002,-0.0715847,-0.23361485,-0.515466,0.28185114,-0.105360515,-0.4942963,0.3889358,0.16430305,-0.4000001,0.022435427,0.15789473,-0.19260922,10.391024,3.7,0.53334767,25.508291
51095,51,0.44444445,0.635,0.6311111,-0.003888905,-0.010796189,0.0069072843,0.11163997,-0.25921962,0.3708596,0.11778303,-0.24207155,0.3598546,0.12838116,-0.5999999,0.0052823722,0.13231552,0.13439691,10.975551,3.2,0.4927432,31.536322
51097,51,0.45,0.7096774,0.84375,0.1340726,0.09032261,0.043749988,0.2047944,-0.31845373,0.52324814,0.031748697,-0.43825492,0.47000363,-0.5877867,-1.0,0.0049158633,-0.062015504,0.25521788,8.823501,4.0,0.48041815,23.008121
51099,51,0.2173913,0.6904762,0.64179105,-0.048685133,0.021062255,-0.06974739,0.3939043,0.24362208,0.1502822,0.46702302,0.2135741,0.2534489,0.61310446,0.3000002,-0.056705058,0.14039409,0.11441516,9.927009,3.4,0.46205315,42.288113
51101,51,0.21212122,0.8301887,0.7631579,-0.06703079,-0.04071498,-0.026315808,0.27625337,-0.38299224,0.6592456,0.36044142,-0.33270577,0.6931472,0.6931472,-0.79999995,0.01698482,0.024464833,0.13470572,9.566475,3.5,0.5540692,34.097282
51103,51,0.30508474,0.734375,0.7058824,-0.02849263,0.056322694,-0.08481532,-0.26662865,-0.32378706,0.057158414,-0.22705746,-0.39768296,0.17062552,-0.12516314,-2.0,-0.0038660169,0.12139918,0.08900865,9.352968,5.7,0.45174715,28.283825
51105,51,0.42857143,0.6041667,0.6666667,0.0625,0.070833325,-0.008333325,0.2162231,-0.071458966,0.2876821,0.11778303,-0.18232156,0.3001046,-0.05406722,-1.2999997,-0.023739189,-0.00887574,0.06356607,10.132613,5.1,0.36695826,24.313942
51107,51,0.4684096,0.54288596,0.5646853,0.021799326,0.06085819,-0.039058864,0.18294095,-0.32943386,0.5123748,0.14357165,-0.43568507,0.5792567,0.09470795,-1.5,0.015747726,0.2910626,0.07083871,12.448662,2.4,0.5777748,49.927036
51109,51,0.35897437,0.5116279,0.6846847,0.17305678,0.010111213,0.16294557,0.5465437,-0.6061358,1.1526796,0.2551829,-0.6257059,0.8808888,-0.18232156,-1.3000002,0.007255256,0.11561866,0.10179572,10.303437,3.7,0.5061505,36.7243
51111,51,0.3043478,0.5,0.6585366,0.15853661,-0.14705881,0.30559543,1.0986123,-0.4054651,1.5040774,0.8232003,-0.057158414,0.8803587,0.44183275,-1.0999999,0.009354353,-0.010416667,0.014798603,9.47501,5.3,0.42801228,25.209934
51113,51,0.20754717,0.65217394,0.73846155,0.08628762,0.13354033,-0.047252715,0.47000363,-0.3101549,0.7801586,0.34574586,-0.4964369,0.84218276,0.06062462,-1.6000001,0.0030440092,0.09259259,0.10315738,9.480825,3.1,0.5472303,29.768744
51115,51,0.33333334,0.6875,0.8181818,0.13068181,-0.07211536,0.20279717,-0.8938179,-1.011601,0.11778303,-1.0678406,-0.9007865,-0.16705409,-1.609438,-1.4000001,0.010410637,0.03587444,0.15373154,9.100749,3.0,0.4905155,21.076424
51117,51,0.52884614,0.54545456,0.59375,0.04829544,0.04025972,0.008035719,0.36422214,-0.47608268,0.84030485,0.27938327,-0.54729533,0.8266786,0.16705409,-4.8999996,-0.03113702,0.019859813,0.1510832,10.3906555,6.2,0.4052651,24.049955
51119,51,0.32786885,0.6896552,0.65384614,-0.03580904,-0.07200813,0.036199093,-0.8556661,-0.644357,-0.21130909,-0.80234647,-0.5340825,-0.268264,-0.6931472,-0.099999905,-0.0010359883,0.056,0.12113305,9.261603,3.6,0.47795933,21.520378
51121,51,0.5159575,0.46153846,0.4915254,0.029986948,-0.054871798,0.084858745,0.189242,-0.4534743,0.64271635,0.12629372,-0.32690278,0.45319653,0.06899287,-0.9000001,0.0013713837,0.065582655,0.14594251,11.39297,3.6,0.48615494,28.760153
51125,51,0.39215687,0.54545456,0.6526316,0.10717702,0.21212119,-0.10494417,0.725937,-0.18232156,0.90825856,0.5465437,-0.51082563,1.0573694,0.27763173,-0.79999995,0.03499466,0.10224439,0.40735704,9.604273,3.3,0.5006744,25.198704
51127,51,0.29577464,0.69014084,0.6944444,0.0043035746,-0.10318434,0.10748792,0.020202707,-0.59598345,0.61618614,0.013986242,-0.4340385,0.44802472,0.0,-0.79999995,0.011748016,0.16216215,0.04086315,9.6774025,3.3,0.55093086,27.591305
51131,51,0.38181818,0.5862069,0.73333335,0.14712644,-0.15763548,0.30476192,0.9509763,-0.3483067,1.299283,0.72704875,-0.03509132,0.76214004,0.2876821,-0.5999999,-0.0025592148,0.040462427,0.12938187,9.454932,5.2,0.4630804,26.602802
51133,51,0.12244898,0.9285714,0.75510204,-0.17346936,-0.06493503,-0.108534336,-0.052643735,-0.025975486,-0.026668247,0.15415068,0.046520017,0.10763066,1.3862944,-1.8000002,0.032454252,0.07258064,0.042826172,9.433564,4.9,0.48292136,26.954403
51135,51,0.4074074,0.7446808,0.6,-0.1446808,-0.18468082,0.04000002,-0.2595112,-0.91629076,0.6567795,-0.043485112,-0.6312718,0.5877867,0.4054651,-0.20000029,0.005783707,0.032258064,0.1904207,9.667449,4.6,0.4017094,22.551016
51137,51,0.2777778,0.67346936,0.6229508,-0.050518572,-0.01130718,-0.039211392,0.14107859,-0.29783446,0.43891305,0.21905357,-0.2809024,0.49995595,0.3629055,-1.4000001,-0.011291802,0.23863636,0.19399554,10.3086195,3.2,0.4885295,31.472113
51139,51,0.37096775,0.5505618,0.7011494,0.15058762,0.23515248,-0.084564865,0.21905357,-0.80077785,1.0198314,-0.022728251,-1.0379877,1.1337036,-0.4307829,-1.5,-0.06355491,0.016494846,0.08908916,10.073567,5.2,0.4822423,22.870274
51141,51,0.43529412,0.58064514,0.49275362,-0.08789152,-0.063403785,-0.024487734,-0.057158414,-0.87546873,0.8183103,0.10697212,-0.7598386,0.8668107,0.29725152,-3.6999998,-0.03407505,0.060897436,0.11398065,9.841719,6.7,0.4669184,24.319805
51143,51,0.3909091,0.52427185,0.7,0.17572814,0.051485717,0.124242425,0.72951484,-0.35139787,1.0809127,0.44044483,-0.44507426,0.8855191,-0.020619288,-1.5,-0.03383735,-0.026431719,0.24525562,11.042394,6.4,0.5088767,24.123468
51145,51,0.49,0.5744681,0.6758621,0.101394,-0.25531915,0.35671315,0.59598345,-1.2809339,1.8769172,0.43343896,-0.6931472,1.1265862,0.16126814,-0.60000014,0.0164513,0.26810175,0.14398487,10.1800585,2.9,0.5121341,29.577124
51147,51,0.32608697,0.61904764,0.6363636,0.017315984,-0.13015875,0.14747474,0.7672551,-0.16705409,0.93430924,0.7396672,0.06899287,0.6706743,0.6931472,-1.0999999,0.0014390647,0.06115108,0.22867762,9.968386,5.8,0.39979383,22.424128
51149,51,0.42857143,0.58536583,0.64615387,0.060788035,0.17220992,-0.11142188,0.5596158,0.040821996,0.5187938,0.4608152,-0.2170645,0.6778797,0.30228087,-0.5,0.017625421,0.0749354,0.025173746,10.457315,3.9,0.43180642,36.688457
51153,51,0.4963054,0.5025707,0.5799458,0.077375114,0.101312816,-0.023937702,0.49588075,-0.22891465,0.7247954,0.3526824,-0.41255963,0.76524204,0.18361272,-1.0,0.015769362,0.22238918,0.16837668,12.767435,2.7,0.54090846,32.95508
51155,51,0.46,0.65,0.5632184,-0.08678156,-0.2145161,0.12773454,0.22825865,-0.36772478,0.59598345,0.37156355,0.032789823,0.33877373,0.5930637,-2.4,0.013862193,-0.023121387,0.079020634,10.455877,4.5,0.51787156,29.021053
51157,51,0.22222222,0.71875,0.6111111,-0.107638896,0.12740386,-0.23504275,-0.044451762,-0.73759896,0.6931472,0.11778303,-0.9007865,1.0185696,0.44183275,-1.0,0.0624364,0.08571429,0.19308265,8.907071,2.6,0.55687976,29.456604
51159,51,0.25714287,0.84210527,0.6969697,-0.14513558,-0.11988306,-0.025252521,-0.33024168,-0.9007865,0.57054484,-0.14107859,-0.7472144,0.6061358,0.51082563,-0.7999997,-0.014862299,-0.022222223,0.0090547,9.128371,4.7,0.3779442,26.04577
51161,51,0.55504584,0.46783626,0.55497384,0.08713758,-0.0057150424,0.09285262,0.28141245,-0.27115276,0.5525652,0.110609874,-0.25886163,0.36947152,-0.06820825,-0.70000005,-0.00561285,0.004265403,0.19014171,11.39914,3.0,0.5225615,29.696213
51163,51,0.17391305,0.6666667,0.8596491,0.19298244,0.08333331,0.10964912,1.493925,-0.38299224,1.8769172,1.2074151,-0.5007753,1.6436293,0.37469345,-0.70000005,-0.013040364,0.07070707,0.09672847,9.986817,3.1,0.51674485,23.423805
51165,51,0.405,0.56626505,0.5675676,0.0013025403,0.06164193,-0.06033939,0.4471378,-0.14884563,0.59598345,0.44484028,-0.2521754,0.69701564,0.44183275,-1.0999999,0.03373021,0.107679464,0.06914401,11.184838,3.0,0.55871165,27.393597
51167,51,0.5619048,0.43820226,0.7171717,0.27896947,0.1689406,0.11002886,0.59911823,-0.13720112,0.73631936,0.10648348,-0.46328467,0.56976813,-0.5798185,-0.4000001,-0.0096458495,-0.11347517,0.0786028,10.25794,5.8,0.41935596,28.541073
51169,51,0.5,0.50769234,0.46875,-0.038942337,0.102063775,-0.14100611,-0.09531018,-0.27763173,0.18232156,-0.015504187,-0.4608152,0.445311,0.06062462,-0.4000001,0.0005414188,-0.038922157,0.23372667,10.046895,5.3,0.42319354,26.4436
51171,51,0.35964912,0.50793654,0.5070422,-0.0008943081,0.104563475,-0.10545778,0.52324814,-0.26706278,0.7903109,0.5250103,-0.45425528,0.9792655,0.52682596,-0.099999905,-0.03453234,0.09572072,0.17574719,10.581674,3.1,0.4953814,27.169939
51173,51,0.3761468,0.6238532,0.72727275,0.10341954,-0.18482882,0.28824836,0.057158414,-1.3217559,1.3862944,-0.09622803,-0.9777758,0.8815478,-0.4177352,-3.4000006,-0.0010349452,-0.061068702,0.18301979,10.38958,4.7,0.4793813,26.465803
51175,51,0.40350878,0.61904764,0.7846154,0.16556776,0.19176316,-0.026195407,0.268264,-0.26236427,0.53062826,0.031252544,-0.5322168,0.56346935,-0.5389965,-0.49999976,-0.0076129735,0.05785124,0.040893752,9.787516,4.2,0.42240316,42.546814
51177,51,0.45238096,0.41810346,0.70034844,0.28224498,0.061428696,0.22081628,0.72859395,-0.16799173,0.89658564,0.21274485,-0.30507383,0.5178186,-0.4509275,-0.4000001,0.021739364,0.18466899,0.122040085,11.652835,2.7,0.53800744,29.193638
51179,51,0.49282297,0.5329949,0.69624573,0.1632508,0.06238079,0.10087001,0.66415966,-0.019231362,0.68339103,0.39696887,-0.12991214,0.52688104,-0.033152208,-0.5,0.018922806,0.22931874,0.21424484,11.6751375,2.7,0.5234034,31.665783
51181,51,0.3043478,0.53333336,0.68421054,0.15087718,0.46666664,-0.31578946,0.48550782,0.5596158,-0.074107975,0.23638877,-0.06899287,0.30538166,-0.15415068,-1.0999999,0.013552606,0.013157895,0.2218675,8.834191,4.8,0.52993447,63.821
51183,51,0.2857143,0.75510204,0.72131145,-0.03379059,0.011564612,-0.0453552,0.17327172,-0.4754237,0.6486954,0.21905357,-0.4906229,0.7096765,0.3483067,-1.3000002,0.004968554,0.014925373,-0.02115674,9.387063,5.9,0.3693958,25.147242
51185,51,0.5977654,0.41666666,0.4295302,0.012863547,0.07666668,-0.06380314,-0.28376818,-0.13858616,-0.14518201,-0.3141737,-0.3074847,-0.0066889883,-0.33647224,-1.8000002,-0.004692346,-0.0025083611,0.19446856,10.6925125,4.6,0.4426803,26.014944
51187,51,0.4347826,0.5466667,0.6554622,0.10879552,0.04261905,0.066176474,0.64313674,-0.2170645,0.86020124,0.46163538,-0.29213643,0.7537718,0.18721154,-1.2,0.011291921,0.090322584,0.21582624,10.474608,3.1,0.5254625,28.788998
51191,51,0.52577317,0.4520548,0.5604839,0.108429074,0.0062785447,0.10215053,0.3393541,-0.4054651,0.74481916,0.124357015,-0.41925842,0.54361546,-0.096143864,-1.9000001,-0.0071840584,0.014225941,0.16433442,10.876914,4.5,0.48987532,28.061323
51193,51,0.32352942,0.8292683,0.71428573,-0.114982545,0.1307317,-0.24571425,0.16251893,-0.3483067,0.51082563,0.31177962,-0.49469623,0.8064759,0.8266786,-0.9000001,0.013946116,-0.016216217,0.16571768,9.726571,4.6,0.48421556,21.396818
51195,51,0.5471698,0.46363637,0.3768116,-0.086824775,0.03636363,-0.123188406,-0.6737291,-0.6359888,-0.037740327,-0.46637386,-0.7114963,0.24512246,-0.31633732,-1.4000001,0.010045916,-0.04271632,0.2164487,10.635495,4.8,0.41452447,29.278471
51197,51,0.5090909,0.49514562,0.64705884,0.15191323,-0.018401444,0.17031467,0.4119798,-0.21825357,0.63023335,0.1443945,-0.18038169,0.3247762,-0.2135741,-2.2000003,0.0061535835,0.00698324,0.1256173,10.252347,4.4,0.5278846,23.753765
51199,51,0.48101267,0.5232558,0.62886596,0.10561013,-0.059841186,0.16545132,0.30421138,-0.8622235,1.1664349,0.12036368,-0.7407752,0.86113894,-0.13005313,-0.39999986,0.0051628947,0.114509806,0.16491103,11.052095,3.1,0.48439977,26.598606
51510,51,0.5276753,0.5407855,0.57391304,0.033127546,-0.12844783,0.16157538,0.10088123,-0.34319872,0.44407994,0.04142604,-0.07201859,0.113444634,-0.033447932,-1.2,0.043518484,0.0490345,0.14700337,11.761199,2.6,0.66114324,49.18951
51520,51,0.4722222,0.54545456,0.5769231,0.03146851,-0.17703351,0.20850202,0.51082563,-0.9444616,1.4552872,0.45473614,-0.5520686,1.0068047,0.38299224,-0.099999905,0.0056213737,0.058470763,0.00757106,9.769556,5.5,0.4422912,26.088438
51530,51,0.56,0.6,0.7058824,0.10588235,-0.21538463,0.32126698,0.2876821,-0.5877867,0.87546873,0.12516314,-0.14310084,0.268264,-0.18232156,-1.1999998,-0.012083411,-0.0076923077,0.023376284,8.799963,3.8,0.5113054,28.442852
51540,51,0.44134077,0.6666667,0.59217876,-0.074487925,-0.040816367,-0.033671558,0.120144315,-0.021506205,0.14165051,0.23862591,0.041672695,0.19695322,0.44031185,-0.70000005,0.022999942,0.081517,0.1520838,10.611449,3.8,0.48764688,34.8054
51550,51,0.48603353,0.466,0.5760684,0.11006841,0.012481034,0.09758738,0.36904448,-0.20929144,0.57833594,0.15700375,-0.23572233,0.3927261,-0.07381991,-0.4000001,0.018904328,0.15934066,0.18066545,12.278989,3.6,0.5191235,31.19405
51570,51,0.36206895,0.68115944,0.62666667,-0.05449277,-0.049580514,-0.004912257,0.0,-0.67209375,0.67209375,0.08338161,-0.59652036,0.67990196,0.24116206,-1.1000001,0.0037647486,0.055975795,0.19796279,9.761232,4.1,0.5221928,24.8132
51580,51,0.48,0.49019608,0.5,0.009803921,-0.07352942,0.08333334,0.039220713,-0.91629076,0.95551145,0.019418085,-0.7537718,0.7731899,0.0,0.8999996,-0.021350205,0.03202847,-0.01393591,8.711608,5.7,0.46714967,38.472454
51590,51,0.40833333,0.6134454,0.5423729,-0.07107252,-0.162465,0.09139249,-0.13157636,-0.46181804,0.33024168,-0.008438868,-0.15415068,0.14571181,0.16034265,0.19999981,-0.009673297,-0.001305483,0.09516429,10.716327,10.2,0.4640243,26.815023
51600,51,0.54444444,0.6066351,0.6315789,0.024943829,-0.13188761,0.15683144,0.11778303,-0.3087355,0.42651853,0.0774875,-0.0635911,0.14107859,0.011976191,0.29999995,0.04689777,0.066404544,0.053117108,9.945589,2.7,0.612512,43.623913
51610,51,0.48387095,0.45714286,0.4074074,-0.049735457,0.15824178,-0.20797724,0.31845373,0.0,0.31845373,0.43363598,-0.29725152,0.73088753,0.5212969,-0.5,0.014608562,0.040462427,0.06532372,9.290998,3.4,0.5929889,43.862316
51620,51,0.6,0.56,0.8076923,0.24769229,0.04000002,0.20769227,0.4054651,-0.84729785,1.2527629,0.039220713,-0.91629076,0.95551145,-0.78845733,0.0,0.007944524,0.058020476,0.086081184,9.021357,5.2,0.44998792,23.526758
51630,51,0.52873564,0.4722222,0.65833336,0.18611115,-0.051169574,0.23728073,0.43762222,-0.7537718,1.191394,0.105360515,-0.63908,0.7444405,-0.3294792,-1.5,-0.004472077,0.24355495,0.110474415,9.983223,4.5,0.5182364,30.504156
51640,51,0.61403507,0.5,0.55172414,0.051724136,0.325,-0.27327585,0.24686007,0.27763173,-0.030771658,0.14842,-0.22314355,0.37156355,0.039220713,-1.9000001,-0.043812543,-0.0028490028,0.12426834,8.827762,5.1,0.45594487,24.27296
51650,51,0.56613755,0.55778897,0.6,0.042211056,-0.08086589,0.123076946,0.19574457,-0.5823958,0.77814037,0.122795574,-0.42577037,0.5485659,0.022472857,-1.2,0.012522042,0.024091465,0.17849855,11.85874,4.5,0.47244436,28.393526
51660,51,0.41708544,0.46774194,0.60487807,0.13713613,-0.006474316,0.14361045,0.35437346,0.4092892,-0.054915756,0.09726331,0.42322758,-0.32596427,-0.20067069,-0.70000005,-0.0023700297,0.113553114,0.08129404,10.704861,3.9,0.47009334,26.685394
51670,51,0.5405405,0.425,0.6666667,0.24166667,0.07499999,0.16666669,0.16251893,-0.7537718,0.91629076,-0.2876821,-0.91629076,0.62860864,-0.8329091,-1.5,0.008261323,-0.010593221,0.19440353,10.004735,5.8,0.46432605,35.997536
51678,51,0.41666666,0.55172414,0.64705884,0.09533471,0.0064154267,0.08891928,0.030771658,-0.2876821,0.31845373,-0.12861738,-0.29924288,0.17062552,-0.36772478,-0.9000001,-0.016903102,0.033039648,0.15640053,8.839711,5.2,0.3355063,26.493334
51680,51,0.61290324,0.5021097,0.5367412,0.03463149,-0.103082955,0.13771445,0.3448405,0.32074293,0.02409755,0.27814305,0.55053306,-0.27239004,0.20604911,-2.2,-0.0145429075,0.05608283,0.1098345,11.138567,4.6,0.4543789,35.602245
51683,51,0.5,0.4829932,0.5609756,0.077982426,0.017006814,0.06097561,0.2591087,-0.35065687,0.6097656,0.109433845,-0.3852624,0.49469623,-0.05406722,-1.7000003,0.015204191,0.14903846,0.17147535,10.503752,2.9,0.56298697,46.65499
51690,51,0.6184211,0.43037975,0.49411765,0.0637379,0.025117636,0.038620263,0.21130909,0.86020124,-0.7282385,0.07320341,0.6632942,-0.80962217,-0.045462374,-5.3,-0.028953135,-0.0041899444,0.17241937,9.575331,10.1,0.41284275,24.896358
51700,51,0.3475,0.7080292,0.73626375,0.028234541,-0.24268267,0.2709172,-0.37001836,-1.1300285,0.7600101,-0.40912142,-0.71032554,0.3012041,-0.51082563,-1.0,0.00397563,0.093430266,0.10363851,12.120792,4.5,0.4698586,34.31334
51710,51,0.55263156,0.42380953,0.61764705,0.19383752,0.13438523,0.059452295,0.34764555,0.27780196,0.069843575,-0.028987536,0.0023781224,-0.03136566,-0.43908173,-0.8999996,-0.012561828,0.050142754,0.14654304,12.386935,5.1,0.4010557,37.13672
51720,51,0.52380955,0.63414633,0.53571427,-0.098432064,-0.19664633,0.09821427,-0.5500463,-0.61903924,0.06899287,-0.38136756,-0.24783616,-0.13353139,-0.14310084,0.2999997,-0.006575495,0.04887218,0.09184983,8.234035,5.6,0.40456596,31.481043
51730,51,0.3697479,0.66964287,0.32178217,-0.3478607,-0.24908212,-0.098778576,-0.14310084,-0.51082563,0.36772478,0.5897688,-0.045670036,0.63543886,1.309063,-1.1999998,0.0024518967,0.06308725,0.049215797,10.371302,7.4,0.43736297,30.766537
51735,51,0.5,0.53846157,0.6111111,0.07264954,-0.33846158,0.41111112,0.45198512,-1.3217559,1.89712,0.3254224,-0.95551145,1.2809339,0.15415068,-0.39999986,0.013495743,0.24468085,0.16732445,9.382527,2.9,0.51864636,20.277634
51740,51,0.43609023,0.48062015,0.5277778,0.047157645,0.0039159358,0.04324171,0.20359896,-0.27698678,0.48058572,0.11000089,-0.2851014,0.39510232,0.014815086,-0.9000001,0.014978468,0.033632286,0.17579997,11.493426,5.4,0.45703536,29.488539
51750,51,0.33333334,0.55172414,0.6388889,0.08716476,0.08463949,0.00252527,0.3629055,-0.13353139,0.4964369,0.2162231,-0.27625337,0.4924765,0.0,-1.3999999,-0.013066143,0.027855154,0.07306802,9.680032,4.6,0.4518912,36.244167
51760,51,0.5058548,0.54211664,0.64440435,0.10228771,0.039164126,0.063123584,0.35228285,-0.061621133,0.41390398,0.17943764,-0.1313739,0.31081152,-0.07338255,-1.0,-0.006981939,0.050952885,0.22459857,12.193316,5.4,0.48365027,46.295055
51770,51,0.57908845,0.46886447,0.53667957,0.067815095,0.17424509,-0.106429994,0.08244367,0.35197642,-0.26953274,-0.052643735,0.035975102,-0.08861884,-0.189242,-1.2,-0.018885732,0.0002909514,0.09162215,11.450326,4.2,0.4814653,34.319748
51775,51,0.48550725,0.4722222,0.60958904,0.13736683,0.1388889,-0.0015220642,0.55681074,0.5455112,0.011299555,0.3014754,0.2876821,0.013793322,0.0,-0.9000001,-0.0055576563,0.036307056,0.12499792,10.098643,3.2,0.5233237,34.87246
51790,51,0.44444445,0.4347826,0.5777778,0.14299521,0.019762874,0.123232335,0.5500463,-0.18232156,0.7323679,0.26570317,-0.22677332,0.4924765,-0.025975486,-0.8000002,-0.020421088,0.0782241,0.0793066,10.069129,3.3,0.47582933,23.411064
51800,51,0.4247312,0.6181818,0.6318408,0.013659,-0.05296445,0.06662345,0.21921428,-0.6737291,0.8929434,0.19735943,-0.5841569,0.7815163,0.16093037,-0.8000002,0.013594568,0.17717206,0.14925279,11.263912,4.0,0.48478007,30.965334
51810,51,0.45673603,0.47892272,0.59432936,0.11540663,0.019534051,0.09587258,0.28707063,-0.23606284,0.52313346,0.071176276,-0.2760405,0.34721678,-0.17918043,-0.6999998,0.0090942085,0.10636018,0.189108,12.985879,3.4,0.5043488,29.969694
51820,51,0.4857143,0.45588234,0.6969697,0.24108735,0.07189545,0.1691919,0.39465418,-0.48954824,0.8842024,-0.029852964,-0.6359888,0.6061358,-0.6151856,-1.6000001,-0.0012059212,0.10612855,-0.024093244,9.929789,3.8,0.47859544,30.848774
51840,51,0.6347826,0.4827586,0.57931036,0.096551746,-0.031539112,0.12809086,0.6931472,-0.1267517,0.8198989,0.51082563,-0.059188873,0.5700145,0.30421138,-1.0999999,0.013279557,0.07674597,0.076473504,10.148979,3.1,0.53745353,34.034588
