year,county,nonbank_loans,bank_loans
2014,27157,194.0,118.0
2015,27157,197.0,111.0
2016,27157,174.0,100.0
2006,27159,64.0,94.0
2007,27159,49.0,73.0
2008,27159,60.0,88.0
2009,27159,49.0,84.0
2010,27159,34.0,62.0
2011,27159,53.0,87.0
2012,27159,56.0,81.0
2013,27159,94.0,108.0
2014,27159,53.0,93.0
2015,27159,72.0,92.0
2016,27159,71.0,98.0
2006,27161,109.0,87.0
2007,27161,106.0,124.0
2008,27161,95.0,77.0
2009,27161,74.0,55.0
2010,27161,111.0,81.0
2011,27161,96.0,58.0
2012,27161,112.0,77.0
2013,27161,101.0,63.0
2014,27161,102.0,55.0
2015,27161,97.0,59.0
2016,27161,85.0,75.0
2006,27163,314.0,388.0
2007,27163,274.0,380.0
2008,27163,308.0,343.0
2009,27163,307.0,317.0
2010,27163,268.0,279.0
2011,27163,361.0,350.0
2012,27163,346.0,364.0
2013,27163,378.0,486.0
2014,27163,408.0,476.0
2015,27163,403.0,436.0
2016,27163,387.0,457.0
2006,27165,159.0,89.0
2007,27165,125.0,86.0
2008,27165,118.0,49.0
2009,27165,130.0,49.0
2010,27165,111.0,44.0
2011,27165,156.0,42.0
2012,27165,122.0,49.0
2013,27165,163.0,43.0
2014,27165,110.0,47.0
2015,27165,85.0,41.0
2016,27165,94.0,42.0
2006,27167,96.0,39.0
2007,27167,99.0,57.0
2008,27167,112.0,49.0
2009,27167,126.0,38.0
2010,27167,118.0,24.0
2011,27167,110.0,39.0
2012,27167,154.0,37.0
2013,27167,130.0,35.0
2014,27167,83.0,41.0
2015,27167,78.0,26.0
2016,27167,83.0,29.0
2006,27169,141.0,174.0
2007,27169,137.0,146.0
2008,27169,151.0,126.0
2009,27169,128.0,128.0
2010,27169,150.0,136.0
2011,27169,185.0,139.0
2012,27169,185.0,160.0
2013,27169,230.0,147.0
2014,27169,179.0,143.0
2015,27169,185.0,141.0
2016,27169,143.0,132.0
2006,27171,369.0,356.0
2007,27171,361.0,361.0
2008,27171,350.0,317.0
2009,27171,274.0,276.0
2010,27171,322.0,230.0
2011,27171,339.0,282.0
2012,27171,462.0,313.0
2013,27171,429.0,372.0
2014,27171,507.0,378.0
2015,27171,433.0,381.0
2016,27171,405.0,409.0
2006,27173,142.0,84.0
2007,27173,182.0,93.0
2008,27173,145.0,78.0
2009,27173,127.0,56.0
2010,27173,151.0,55.0
2011,27173,166.0,51.0
2012,27173,178.0,48.0
2013,27173,170.0,80.0
2014,27173,136.0,54.0
2015,27173,103.0,37.0
2016,27173,113.0,50.0
2006,28001,130.0,91.0
2007,28001,103.0,80.0
2008,28001,95.0,80.0
2009,28001,86.0,69.0
2010,28001,95.0,65.0
2011,28001,135.0,114.0
2012,28001,142.0,100.0
2013,28001,185.0,131.0
2014,28001,209.0,117.0
2015,28001,219.0,101.0
2016,28001,291.0,91.0
2006,28003,80.0,80.0
2007,28003,74.0,75.0
2008,28003,74.0,64.0
2009,28003,45.0,57.0
2010,28003,54.0,58.0
2011,28003,106.0,65.0
2012,28003,122.0,64.0
2013,28003,130.0,73.0
2014,28003,110.0,57.0
2015,28003,134.0,85.0
2016,28003,232.0,91.0
2006,28005,46.0,28.0
2007,28005,28.0,23.0
2008,28005,25.0,20.0
2009,28005,23.0,20.0
2010,28005,23.0,16.0
2011,28005,27.0,30.0
2012,28005,35.0,29.0
2013,28005,40.0,36.0
2014,28005,72.0,31.0
2015,28005,58.0,37.0
2016,28005,86.0,28.0
2006,28007,35.0,40.0
2007,28007,36.0,49.0
2008,28007,24.0,35.0
2009,28007,28.0,38.0
2010,28007,38.0,39.0
2011,28007,59.0,37.0
2012,28007,48.0,40.0
2013,28007,42.0,43.0
2014,28007,58.0,52.0
2015,28007,77.0,53.0
2016,28007,187.0,57.0
2006,28009,6.0,11.0
2007,28009,11.0,10.0
2008,28009,5.0,5.0
2009,28009,11.0,11.0
2010,28009,12.0,8.0
2011,28009,12.0,9.0
2012,28009,14.0,20.0
2013,28009,14.0,9.0
2014,28009,13.0,11.0
2015,28009,34.0,17.0
2016,28009,44.0,19.0
2006,28011,213.0,177.0
2007,28011,184.0,103.0
2008,28011,184.0,108.0
2009,28011,189.0,149.0
2010,28011,222.0,129.0
2011,28011,229.0,137.0
2012,28011,343.0,157.0
2013,28011,388.0,139.0
2014,28011,345.0,139.0
2015,28011,367.0,132.0
2016,28011,488.0,135.0
2006,28013,53.0,63.0
2007,28013,44.0,66.0
2008,28013,32.0,50.0
2009,28013,45.0,50.0
2010,28013,45.0,68.0
2011,28013,79.0,60.0
2012,28013,95.0,71.0
2013,28013,90.0,67.0
2014,28013,98.0,62.0
2015,28013,88.0,55.0
2016,28013,136.0,76.0
2006,28015,36.0,26.0
2007,28015,27.0,17.0
2008,28015,14.0,16.0
2009,28015,19.0,13.0
2010,28015,26.0,31.0
2011,28015,29.0,28.0
2012,28015,37.0,43.0
2013,28015,54.0,44.0
2014,28015,36.0,32.0
2015,28015,48.0,35.0
2016,28015,54.0,45.0
2006,28017,50.0,98.0
2007,28017,57.0,59.0
2008,28017,43.0,67.0
2009,28017,52.0,54.0
2010,28017,54.0,85.0
2011,28017,84.0,70.0
2012,28017,87.0,99.0
2013,28017,93.0,92.0
2014,28017,109.0,90.0
2015,28017,114.0,89.0
2016,28017,210.0,85.0
2006,28019,12.0,18.0
2007,28019,12.0,8.0
2008,28019,10.0,3.0
2009,28019,8.0,7.0
2010,28019,13.0,10.0
2011,28019,6.0,15.0
2012,28019,17.0,11.0
2013,28019,27.0,23.0
2014,28019,33.0,13.0
2015,28019,25.0,12.0
2016,28019,36.0,13.0
2006,28021,20.0,24.0
2007,28021,16.0,15.0
2008,28021,21.0,14.0
2009,28021,23.0,11.0
2010,28021,16.0,9.0
2011,28021,31.0,4.0
2012,28021,41.0,12.0
2013,28021,54.0,11.0
2014,28021,39.0,9.0
2015,28021,58.0,8.0
2016,28021,94.0,8.0
2006,28023,28.0,33.0
2007,28023,21.0,39.0
2008,28023,22.0,29.0
2009,28023,15.0,15.0
2010,28023,14.0,21.0
2011,28023,23.0,25.0
2012,28023,44.0,35.0
2013,28023,42.0,49.0
2014,28023,59.0,28.0
2015,28023,51.0,48.0
2016,28023,87.0,26.0
2006,28025,52.0,49.0
2007,28025,28.0,35.0
2008,28025,16.0,43.0
2009,28025,20.0,23.0
2010,28025,18.0,34.0
2011,28025,49.0,40.0
2012,28025,75.0,58.0
2013,28025,76.0,39.0
2014,28025,97.0,37.0
2015,28025,96.0,45.0
2016,28025,169.0,52.0
2006,28027,143.0,99.0
2007,28027,137.0,97.0
2008,28027,121.0,83.0
2009,28027,148.0,91.0
2010,28027,211.0,87.0
2011,28027,286.0,85.0
2012,28027,350.0,130.0
2013,28027,300.0,97.0
2014,28027,307.0,94.0
2015,28027,230.0,89.0
2016,28027,359.0,116.0
2006,28029,62.0,48.0
2007,28029,69.0,49.0
2008,28029,36.0,32.0
2009,28029,48.0,38.0
2010,28029,62.0,47.0
2011,28029,87.0,44.0
2012,28029,91.0,53.0
2013,28029,135.0,59.0
2014,28029,160.0,69.0
2015,28029,196.0,60.0
2016,28029,314.0,83.0
2006,28031,66.0,71.0
2007,28031,46.0,58.0
2008,28031,24.0,38.0
2009,28031,38.0,67.0
2010,28031,32.0,66.0
2011,28031,49.0,63.0
2012,28031,71.0,75.0
2013,28031,75.0,90.0
2014,28031,82.0,93.0
2015,28031,104.0,89.0
2016,28031,215.0,84.0
2006,28033,215.0,187.0
2007,28033,224.0,192.0
2008,28033,147.0,164.0
2009,28033,177.0,147.0
2010,28033,145.0,139.0
2011,28033,227.0,133.0
2012,28033,326.0,156.0
2013,28033,336.0,224.0
2014,28033,407.0,250.0
2015,28033,617.0,292.0
2016,28033,991.0,381.0
2006,28035,240.0,251.0
2007,28035,220.0,278.0
2008,28035,166.0,197.0
2009,28035,150.0,203.0
2010,28035,156.0,163.0
2011,28035,199.0,174.0
2012,28035,239.0,218.0
2013,28035,342.0,201.0
2014,28035,356.0,206.0
2015,28035,396.0,254.0
2016,28035,852.0,266.0
2006,28037,27.0,63.0
2007,28037,13.0,14.0
2008,28037,19.0,25.0
2009,28037,21.0,23.0
2010,28037,26.0,23.0
2011,28037,33.0,20.0
2012,28037,43.0,17.0
2013,28037,59.0,17.0
2014,28037,75.0,25.0
2015,28037,83.0,24.0
2016,28037,82.0,18.0
2006,28039,51.0,45.0
2007,28039,46.0,41.0
2008,28039,54.0,26.0
2009,28039,57.0,33.0
2010,28039,44.0,25.0
2011,28039,47.0,52.0
2012,28039,68.0,53.0
2013,28039,99.0,47.0
2014,28039,107.0,48.0
2015,28039,112.0,55.0
2016,28039,175.0,53.0
2006,28041,19.0,24.0
2007,28041,13.0,18.0
2008,28041,6.0,20.0
2009,28041,7.0,33.0
2010,28041,11.0,56.0
2011,28041,18.0,50.0
2012,28041,25.0,38.0
2013,28041,29.0,51.0
2014,28041,31.0,16.0
2015,28041,40.0,18.0
2016,28041,62.0,20.0
2006,28043,115.0,54.0
2007,28043,90.0,41.0
2008,28043,67.0,23.0
2009,28043,66.0,33.0
2010,28043,88.0,47.0
2011,28043,99.0,61.0
2012,28043,86.0,61.0
2013,28043,111.0,66.0
2014,28043,120.0,76.0
2015,28043,143.0,88.0
2016,28043,256.0,97.0
2006,28045,67.0,52.0
2007,28045,25.0,33.0
2008,28045,19.0,38.0
2009,28045,23.0,33.0
2010,28045,37.0,18.0
2011,28045,54.0,40.0
2012,28045,39.0,31.0
2013,28045,54.0,46.0
2014,28045,58.0,36.0
2015,28045,93.0,44.0
2016,28045,113.0,42.0
2006,28047,372.0,362.0
2007,28047,296.0,330.0
2008,28047,216.0,216.0
2009,28047,218.0,203.0
2010,28047,222.0,222.0
2011,28047,301.0,299.0
2012,28047,346.0,332.0
2013,28047,419.0,354.0
2014,28047,503.0,335.0
2015,28047,606.0,341.0
2016,28047,964.0,371.0
2006,28049,372.0,382.0
2007,28049,326.0,336.0
2008,28049,322.0,258.0
2009,28049,278.0,252.0
2010,28049,314.0,242.0
2011,28049,469.0,325.0
2012,28049,597.0,331.0
2013,28049,702.0,379.0
2014,28049,895.0,340.0
2015,28049,1159.0,298.0
2016,28049,2063.0,415.0
2006,28051,60.0,70.0
2007,28051,48.0,51.0
2008,28051,53.0,35.0
2009,28051,61.0,36.0
2010,28051,64.0,50.0
2011,28051,60.0,47.0
2012,28051,117.0,45.0
2013,28051,104.0,47.0
2014,28051,113.0,53.0
2015,28051,144.0,68.0
2016,28051,198.0,64.0
2006,28053,38.0,45.0
2007,28053,42.0,45.0
2008,28053,46.0,26.0
2009,28053,44.0,41.0
2010,28053,41.0,38.0
2011,28053,79.0,62.0
2012,28053,108.0,69.0
2013,28053,112.0,71.0
2014,28053,150.0,59.0
2015,28053,150.0,55.0
2016,28053,162.0,75.0
2006,28055,3.0,12.0
2007,28055,5.0,4.0
2008,28055,2.0,5.0
2009,28055,1.0,6.0
2010,28055,7.0,7.0
2011,28055,8.0,10.0
2012,28055,4.0,8.0
2013,28055,5.0,7.0
2014,28055,3.0,7.0
2015,28055,4.0,5.0
2016,28055,5.0,9.0
2006,28057,54.0,41.0
2007,28057,43.0,33.0
2008,28057,27.0,39.0
2009,28057,33.0,19.0
2010,28057,36.0,23.0
2011,28057,53.0,33.0
2012,28057,65.0,47.0
2013,28057,81.0,49.0
2014,28057,106.0,47.0
2015,28057,108.0,49.0
2016,28057,157.0,54.0
2006,28059,177.0,180.0
2007,28059,134.0,145.0
2008,28059,121.0,108.0
2009,28059,115.0,129.0
2010,28059,128.0,108.0
2011,28059,145.0,162.0
2012,28059,203.0,178.0
2013,28059,237.0,224.0
2014,28059,247.0,177.0
2015,28059,306.0,216.0
2016,28059,595.0,206.0
2006,28061,42.0,61.0
2007,28061,39.0,60.0
2008,28061,26.0,24.0
2009,28061,25.0,23.0
2010,28061,25.0,43.0
2011,28061,47.0,44.0
2012,28061,51.0,27.0
2013,28061,64.0,30.0
2014,28061,83.0,41.0
2015,28061,117.0,27.0
2016,28061,136.0,35.0
2006,28063,8.0,7.0
2007,28063,8.0,9.0
2008,28063,5.0,10.0
2009,28063,7.0,1.0
2010,28063,9.0,6.0
2011,28063,7.0,9.0
2012,28063,16.0,7.0
2013,28063,20.0,3.0
2014,28063,25.0,6.0
2015,28063,38.0,8.0
2016,28063,63.0,9.0
2006,28065,17.0,17.0
2007,28065,17.0,7.0
2008,28065,20.0,7.0
2009,28065,15.0,6.0
2010,28065,8.0,4.0
2011,28065,25.0,6.0
2012,28065,43.0,3.0
2013,28065,46.0,8.0
2014,28065,51.0,8.0
2015,28065,60.0,9.0
2016,28065,101.0,14.0
2006,28067,194.0,232.0
2007,28067,153.0,197.0
2008,28067,148.0,155.0
2009,28067,123.0,148.0
2010,28067,155.0,144.0
2011,28067,160.0,197.0
2012,28067,191.0,218.0
2013,28067,228.0,223.0
2014,28067,305.0,203.0
2015,28067,303.0,227.0
2016,28067,507.0,240.0
2006,28069,15.0,64.0
2007,28069,11.0,39.0
2008,28069,7.0,38.0
2009,28069,15.0,20.0
2010,28069,12.0,28.0
2011,28069,19.0,25.0
2012,28069,29.0,26.0
2013,28069,27.0,21.0
2014,28069,29.0,14.0
2015,28069,47.0,15.0
2016,28069,72.0,27.0
2006,28071,81.0,86.0
2007,28071,74.0,80.0
2008,28071,53.0,92.0
2009,28071,62.0,90.0
2010,28071,71.0,103.0
2011,28071,74.0,118.0
2012,28071,95.0,99.0
2013,28071,96.0,134.0
2014,28071,118.0,150.0
2015,28071,143.0,157.0
2016,28071,181.0,156.0
2006,28073,38.0,48.0
2007,28073,42.0,37.0
2008,28073,29.0,47.0
2009,28073,36.0,35.0
2010,28073,27.0,25.0
2011,28073,56.0,34.0
2012,28073,79.0,45.0
2013,28073,89.0,37.0
2014,28073,102.0,72.0
2015,28073,113.0,71.0
2016,28073,211.0,54.0
2006,28075,165.0,129.0
2007,28075,157.0,151.0
2008,28075,102.0,135.0
2009,28075,134.0,118.0
2010,28075,99.0,126.0
2011,28075,158.0,132.0
2012,28075,165.0,152.0
2013,28075,240.0,173.0
2014,28075,270.0,183.0
2015,28075,315.0,159.0
2016,28075,561.0,193.0
2006,28077,36.0,40.0
2007,28077,39.0,14.0
2008,28077,35.0,14.0
2009,28077,46.0,19.0
2010,28077,39.0,23.0
2011,28077,90.0,22.0
2012,28077,84.0,23.0
2013,28077,109.0,53.0
2014,28077,101.0,29.0
2015,28077,122.0,28.0
2016,28077,143.0,33.0
2006,28079,61.0,73.0
2007,28079,32.0,53.0
2008,28079,33.0,35.0
2009,28079,38.0,42.0
2010,28079,37.0,49.0
2011,28079,64.0,47.0
2012,28079,81.0,61.0
2013,28079,96.0,47.0
2014,28079,91.0,56.0
2015,28079,112.0,71.0
2016,28079,182.0,72.0
2006,28081,181.0,169.0
2007,28081,125.0,168.0
2008,28081,126.0,145.0
2009,28081,110.0,127.0
2010,28081,119.0,148.0
2011,28081,167.0,176.0
2012,28081,211.0,189.0
2013,28081,226.0,171.0
2014,28081,315.0,211.0
2015,28081,381.0,235.0
2016,28081,680.0,250.0
2006,28083,109.0,124.0
2007,28083,110.0,103.0
2008,28083,80.0,80.0
2009,28083,126.0,111.0
2010,28083,140.0,100.0
2011,28083,177.0,140.0
2012,28083,241.0,133.0
2013,28083,243.0,130.0
2014,28083,237.0,169.0
2015,28083,237.0,175.0
2016,28083,321.0,171.0
2006,28085,114.0,120.0
2007,28085,102.0,98.0
2008,28085,85.0,88.0
2009,28085,104.0,82.0
2010,28085,103.0,92.0
2011,28085,137.0,110.0
2012,28085,136.0,130.0
2013,28085,180.0,136.0
2014,28085,207.0,143.0
2015,28085,224.0,112.0
2016,28085,293.0,113.0
2006,28087,154.0,171.0
2007,28087,128.0,136.0
2008,28087,99.0,123.0
2009,28087,95.0,121.0
2010,28087,100.0,120.0
2011,28087,133.0,150.0
2012,28087,187.0,135.0
2013,28087,210.0,143.0
2014,28087,197.0,131.0
2015,28087,235.0,147.0
2016,28087,379.0,180.0
2006,28089,232.0,236.0
2007,28089,211.0,248.0
2008,28089,163.0,223.0
2009,28089,185.0,188.0
2010,28089,171.0,249.0
2011,28089,235.0,281.0
2012,28089,270.0,262.0
2013,28089,347.0,268.0
2014,28089,402.0,273.0
2015,28089,474.0,325.0
2016,28089,748.0,332.0
2006,28091,147.0,100.0
2007,28091,121.0,92.0
2008,28091,94.0,91.0
2009,28091,53.0,85.0
2010,28091,69.0,81.0
2011,28091,99.0,96.0
2012,28091,169.0,89.0
2013,28091,126.0,93.0
2014,28091,125.0,99.0
2015,28091,129.0,97.0
2016,28091,195.0,133.0
2006,28093,97.0,83.0
2007,28093,94.0,73.0
2008,28093,58.0,70.0
2009,28093,73.0,60.0
2010,28093,83.0,57.0
2011,28093,90.0,82.0
2012,28093,131.0,84.0
2013,28093,123.0,91.0
2014,28093,135.0,77.0
2015,28093,170.0,112.0
2016,28093,264.0,125.0
2006,28095,67.0,73.0
2007,28095,91.0,48.0
2008,28095,77.0,33.0
2009,28095,61.0,43.0
2010,28095,64.0,54.0
2011,28095,102.0,67.0
2012,28095,97.0,79.0
2013,28095,133.0,83.0
2014,28095,137.0,66.0
2015,28095,174.0,86.0
2016,28095,335.0,115.0
2006,28097,30.0,54.0
2007,28097,28.0,41.0
2008,28097,34.0,38.0
2009,28097,18.0,37.0
2010,28097,39.0,27.0
2011,28097,44.0,38.0
2012,28097,48.0,49.0
2013,28097,54.0,37.0
2014,28097,65.0,43.0
2015,28097,73.0,51.0
2016,28097,113.0,50.0
2006,28099,95.0,153.0
2007,28099,101.0,164.0
2008,28099,92.0,82.0
2009,28099,90.0,68.0
2010,28099,75.0,54.0
2011,28099,111.0,64.0
2012,28099,136.0,85.0
2013,28099,161.0,76.0
2014,28099,180.0,81.0
2015,28099,196.0,77.0
2016,28099,332.0,100.0
2006,28101,46.0,50.0
2007,28101,34.0,46.0
2008,28101,23.0,23.0
2009,28101,35.0,33.0
2010,28101,29.0,23.0
2011,28101,51.0,43.0
2012,28101,56.0,45.0
2013,28101,64.0,41.0
2014,28101,75.0,39.0
2015,28101,101.0,35.0
2016,28101,181.0,42.0
2006,28103,58.0,58.0
2007,28103,55.0,32.0
2008,28103,40.0,23.0
2009,28103,46.0,44.0
2010,28103,44.0,55.0
2011,28103,69.0,100.0
2012,28103,66.0,75.0
2013,28103,61.0,74.0
2014,28103,83.0,69.0
2015,28103,95.0,63.0
2016,28103,101.0,82.0
2006,28105,52.0,73.0
2007,28105,49.0,49.0
2008,28105,52.0,41.0
2009,28105,39.0,34.0
2010,28105,47.0,37.0
2011,28105,47.0,48.0
2012,28105,59.0,38.0
2013,28105,70.0,55.0
2014,28105,87.0,62.0
2015,28105,116.0,74.0
2016,28105,203.0,95.0
2006,28107,184.0,133.0
2007,28107,113.0,91.0
2008,28107,77.0,83.0
2009,28107,114.0,71.0
2010,28107,122.0,57.0
2011,28107,142.0,97.0
2012,28107,173.0,97.0
2013,28107,233.0,127.0
2014,28107,199.0,141.0
2015,28107,258.0,141.0
2016,28107,403.0,173.0
2006,28109,144.0,88.0
2007,28109,98.0,71.0
2008,28109,78.0,45.0
2009,28109,85.0,73.0
2010,28109,91.0,47.0
2011,28109,180.0,78.0
2012,28109,179.0,70.0
2013,28109,188.0,94.0
2014,28109,251.0,77.0
2015,28109,314.0,86.0
2016,28109,463.0,100.0
2006,28111,26.0,28.0
2007,28111,14.0,24.0
2008,28111,19.0,15.0
2009,28111,19.0,13.0
2010,28111,26.0,23.0
2011,28111,22.0,18.0
2012,28111,29.0,20.0
2013,28111,36.0,26.0
2014,28111,40.0,27.0
2015,28111,39.0,18.0
2016,28111,76.0,28.0
2006,28113,122.0,91.0
2007,28113,99.0,60.0
2008,28113,83.0,48.0
2009,28113,75.0,55.0
2010,28113,95.0,50.0
2011,28113,132.0,59.0
2012,28113,178.0,81.0
2013,28113,192.0,67.0
2014,28113,221.0,90.0
2015,28113,230.0,78.0
2016,28113,378.0,70.0
2006,28115,48.0,43.0
2007,28115,35.0,46.0
2008,28115,30.0,43.0
2009,28115,31.0,36.0
2010,28115,50.0,38.0
2011,28115,55.0,46.0
2012,28115,57.0,62.0
2013,28115,64.0,43.0
2014,28115,68.0,49.0
2015,28115,99.0,59.0
2016,28115,187.0,72.0
2006,28117,40.0,21.0
2007,28117,39.0,36.0
2008,28117,28.0,33.0
2009,28117,36.0,49.0
2010,28117,25.0,45.0
2011,28117,42.0,56.0
2012,28117,46.0,54.0
2013,28117,69.0,64.0
2014,28117,59.0,54.0
2015,28117,68.0,57.0
2016,28117,121.0,53.0
2006,28119,33.0,19.0
2007,28119,31.0,9.0
2008,28119,25.0,15.0
2009,28119,18.0,13.0
2010,28119,23.0,17.0
2011,28119,24.0,13.0
2012,28119,34.0,26.0
2013,28119,53.0,22.0
2014,28119,47.0,21.0
2015,28119,43.0,20.0
2016,28119,60.0,20.0
2006,28121,321.0,391.0
2007,28121,299.0,293.0
2008,28121,288.0,269.0
2009,28121,275.0,299.0
2010,28121,261.0,277.0
2011,28121,379.0,374.0
2012,28121,477.0,381.0
2013,28121,529.0,388.0
2014,28121,674.0,408.0
2015,28121,750.0,525.0
2016,28121,1191.0,574.0
2006,28123,76.0,99.0
2007,28123,67.0,96.0
2008,28123,49.0,65.0
2009,28123,48.0,73.0
2010,28123,63.0,75.0
2011,28123,81.0,103.0
2012,28123,118.0,105.0
2013,28123,119.0,126.0
2014,28123,141.0,143.0
2015,28123,159.0,123.0
2016,28123,271.0,121.0
2006,28125,102.0,55.0
2007,28125,95.0,45.0
2008,28125,84.0,44.0
2009,28125,94.0,49.0
2010,28125,95.0,47.0
2011,28125,124.0,41.0
2012,28125,144.0,62.0
2013,28125,145.0,56.0
2014,28125,140.0,44.0
2015,28125,140.0,63.0
2016,28125,120.0,36.0
2006,28127,64.0,69.0
2007,28127,44.0,46.0
2008,28127,35.0,44.0
2009,28127,54.0,59.0
2010,28127,47.0,90.0
2011,28127,58.0,94.0
2012,28127,133.0,97.0
2013,28127,103.0,96.0
2014,28127,137.0,76.0
2015,28127,130.0,86.0
2016,28127,240.0,86.0
2006,28129,20.0,29.0
2007,28129,13.0,31.0
2008,28129,12.0,16.0
2009,28129,23.0,14.0
2010,28129,15.0,37.0
2011,28129,32.0,35.0
2012,28129,38.0,41.0
2013,28129,31.0,30.0
2014,28129,50.0,33.0
2015,28129,37.0,45.0
2016,28129,76.0,43.0
2006,28131,37.0,30.0
2007,28131,61.0,31.0
2008,28131,20.0,19.0
2009,28131,29.0,25.0
2010,28131,35.0,28.0
2011,28131,42.0,34.0
2012,28131,60.0,31.0
2013,28131,63.0,40.0
2014,28131,89.0,31.0
2015,28131,108.0,26.0
2016,28131,141.0,44.0
2006,28133,130.0,148.0
2007,28133,114.0,133.0
2008,28133,117.0,94.0
2009,28133,123.0,121.0
2010,28133,114.0,132.0
2011,28133,156.0,138.0
2012,28133,231.0,151.0
2013,28133,175.0,118.0
2014,28133,254.0,126.0
2015,28133,245.0,114.0
2016,28133,314.0,102.0
2006,28135,59.0,55.0
2007,28135,42.0,42.0
2008,28135,35.0,25.0
2009,28135,60.0,52.0
2010,28135,45.0,68.0
2011,28135,68.0,60.0
2012,28135,71.0,68.0
2013,28135,91.0,81.0
2014,28135,77.0,76.0
2015,28135,87.0,59.0
2016,28135,103.0,73.0
2006,28137,47.0,51.0
2007,28137,47.0,55.0
2008,28137,47.0,27.0
2009,28137,49.0,47.0
2010,28137,31.0,22.0
2011,28137,49.0,59.0
2012,28137,89.0,54.0
2013,28137,89.0,57.0
2014,28137,109.0,70.0
2015,28137,122.0,64.0
2016,28137,217.0,67.0
2006,28139,59.0,56.0
2007,28139,78.0,43.0
2008,28139,59.0,54.0
2009,28139,58.0,52.0
2010,28139,49.0,41.0
2011,28139,87.0,76.0
2012,28139,96.0,63.0
2013,28139,94.0,62.0
2014,28139,100.0,60.0
2015,28139,120.0,60.0
2016,28139,217.0,65.0
2006,28141,33.0,49.0
2007,28141,35.0,50.0
2008,28141,23.0,36.0
2009,28141,37.0,34.0
2010,28141,44.0,33.0
2011,28141,38.0,38.0
2012,28141,42.0,41.0
2013,28141,56.0,43.0
2014,28141,69.0,36.0
2015,28141,76.0,60.0
2016,28141,133.0,52.0
2006,28143,147.0,45.0
2007,28143,123.0,50.0
2008,28143,125.0,31.0
2009,28143,139.0,44.0
2010,28143,137.0,46.0
2011,28143,190.0,49.0
2012,28143,219.0,47.0
2013,28143,229.0,37.0
2014,28143,181.0,73.0
2015,28143,149.0,61.0
2016,28143,209.0,43.0
2006,28145,55.0,57.0
2007,28145,58.0,57.0
2008,28145,25.0,50.0
2009,28145,46.0,48.0
2010,28145,49.0,43.0
2011,28145,74.0,56.0
2012,28145,83.0,59.0
2013,28145,87.0,78.0
2014,28145,112.0,103.0
2015,28145,112.0,78.0
2016,28145,232.0,93.0
2006,28147,67.0,31.0
2007,28147,36.0,22.0
2008,28147,25.0,18.0
2009,28147,32.0,15.0
2010,28147,35.0,23.0
2011,28147,58.0,22.0
2012,28147,43.0,27.0
2013,28147,67.0,39.0
2014,28147,74.0,44.0
2015,28147,113.0,38.0
2016,28147,149.0,45.0
2006,28149,104.0,107.0
2007,28149,128.0,77.0
2008,28149,98.0,58.0
2009,28149,113.0,92.0
2010,28149,128.0,75.0
2011,28149,134.0,84.0
2012,28149,164.0,107.0
2013,28149,203.0,102.0
2014,28149,197.0,91.0
2015,28149,293.0,98.0
2016,28149,434.0,93.0
2006,28151,238.0,225.0
2007,28151,206.0,171.0
2008,28151,198.0,156.0
2009,28151,221.0,198.0
2010,28151,260.0,180.0
2011,28151,315.0,214.0
2012,28151,342.0,214.0
2013,28151,372.0,214.0
2014,28151,372.0,218.0
2015,28151,410.0,219.0
2016,28151,554.0,224.0
2006,28153,53.0,37.0
2007,28153,47.0,38.0
2008,28153,50.0,23.0
2009,28153,43.0,25.0
2010,28153,35.0,26.0
2011,28153,61.0,35.0
2012,28153,88.0,38.0
2013,28153,98.0,51.0
2014,28153,93.0,45.0
2015,28153,76.0,45.0
2016,28153,151.0,38.0
2006,28155,24.0,13.0
2007,28155,18.0,22.0
2008,28155,24.0,11.0
2009,28155,16.0,9.0
2010,28155,35.0,11.0
2011,28155,43.0,24.0
2012,28155,42.0,32.0
2013,28155,54.0,18.0
2014,28155,57.0,43.0
2015,28155,58.0,37.0
2016,28155,87.0,49.0
2006,28157,24.0,44.0
2007,28157,30.0,44.0
2008,28157,21.0,29.0
2009,28157,25.0,26.0
2010,28157,32.0,41.0
2011,28157,34.0,35.0
2012,28157,37.0,37.0
2013,28157,49.0,28.0
2014,28157,45.0,39.0
2015,28157,77.0,24.0
2016,28157,61.0,26.0
2006,28159,61.0,77.0
2007,28159,41.0,52.0
2008,28159,36.0,30.0
2009,28159,42.0,53.0
2010,28159,36.0,40.0
2011,28159,75.0,61.0
2012,28159,76.0,48.0
2013,28159,92.0,68.0
2014,28159,99.0,71.0
2015,28159,127.0,60.0
2016,28159,145.0,69.0
2006,28161,26.0,43.0
2007,28161,20.0,41.0
2008,28161,21.0,35.0
2009,28161,24.0,28.0
2010,28161,30.0,36.0
2011,28161,39.0,37.0
2012,28161,59.0,52.0
2013,28161,57.0,47.0
2014,28161,71.0,46.0
2015,28161,99.0,44.0
2016,28161,146.0,56.0
2006,28163,107.0,115.0
2007,28163,114.0,86.0
2008,28163,71.0,68.0
2009,28163,82.0,63.0
2010,28163,91.0,59.0
2011,28163,128.0,100.0
2012,28163,155.0,72.0
2013,28163,198.0,88.0
2014,28163,189.0,97.0
2015,28163,202.0,101.0
2016,28163,268.0,125.0
2006,29001,17.0,37.0
2007,29001,38.0,40.0
2008,29001,36.0,41.0
2009,29001,33.0,30.0
2010,29001,25.0,20.0
